profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
constant,2,8,65,cold,baseline,0.00275917916666667,0.00250034583333333,0.00292340416666667,0.00275917916666667,0.00279917777777778,0.00292340416666667,0.00258115833333333,0.00250034583333333
constant,2,8,65,cold,setup,0.00255119722222222,0.00249894861111111,0.00282169305555556,0.00279177222222222,0.00282169305555556,0.00251455,0.00249894861111111,0.00255119722222222
constant,2,8,65,cold,source,0.00261756666666667,0.00243475,0.00279964444444444,0.00279964444444444,0.00262317638888889,0.00261756666666667,0.00243475,0.00243623333333333
constant,2,8,65,cold,spectral,0.00245740277777778,0.00241634722222222,0.00303192916666667,0.00270925694444444,0.00303192916666667,0.00241634722222222,0.00245740277777778,0.0024424
constant,2,8,65,cold,combined,0.00254756388888889,0.00237635416666667,0.00263710138888889,0.00263710138888889,0.00254756388888889,0.00237635416666667,0.00250136805555556,0.00259393194444444
constant,2,8,65,warm,production,0.00173015555555556,0.00167966944444444,0.00177982638888889,0.00177625416666667,0.00170493888888889,0.00167966944444444,0.00173015555555556,0.00177982638888889
constant,2,8,65,warm,baseline,0.00162706944444444,0.001608,0.00194786388888889,0.00194786388888889,0.00161141805555556,0.00162937361111111,0.00162706944444444,0.001608
constant,2,8,65,warm,setup,0.00154714722222222,0.00148779027777778,0.00176095,0.00176095,0.00154714722222222,0.00157758611111111,0.00148779027777778,0.00150082638888889
constant,2,8,65,warm,source,0.00151097777777778,0.00148016111111111,0.00186002916666667,0.00158231666666667,0.00186002916666667,0.00151097777777778,0.00148016111111111,0.00148373333333333
constant,2,8,65,warm,spectral,0.00157497361111111,0.00149812777777778,0.00162081805555556,0.00161728333333333,0.00162081805555556,0.00157497361111111,0.00150922777777778,0.00149812777777778
constant,2,8,65,warm,combined,0.00154487638888889,0.00144524027777778,0.00168008611111111,0.00157242222222222,0.00154487638888889,0.00150507777777778,0.00168008611111111,0.00144524027777778
constant,2,8,65,overlap,production,0.00351184444444444,0.00298428194444444,0.00409576527777778,0.00313636944444444,0.00298428194444444,0.00351184444444444,0.00409576527777778,0.00385535694444444
constant,2,8,65,overlap,baseline,0.00306121388888889,0.00294542638888889,0.00329109444444444,0.00299989722222222,0.00294542638888889,0.00329109444444444,0.00320249722222222,0.00306121388888889
constant,2,8,65,overlap,setup,0.0028747625,0.00281284166666667,0.00299768611111111,0.0028747625,0.00299768611111111,0.00290921944444444,0.00281284166666667,0.00283011944444444
constant,2,8,65,overlap,source,0.00282305555555556,0.00277668333333333,0.00318763194444444,0.00283579305555556,0.00318763194444444,0.00277668333333333,0.00282305555555556,0.00279432361111111
constant,2,8,65,overlap,spectral,0.0028423375,0.00280983333333333,0.00337370138888889,0.00337370138888889,0.00294895,0.00280983333333333,0.0028423375,0.00282610833333333
constant,2,8,65,overlap,combined,0.00278431111111111,0.00274185277777778,0.00282355694444444,0.00278431111111111,0.00282355694444444,0.00274185277777778,0.00274938611111111,0.0028032
constant,2,8,65,successive,production,0.00231770138888889,0.00227498055555556,0.00250039583333333,0.002453175,0.00250039583333333,0.00231770138888889,0.00230026527777778,0.00227498055555556
constant,2,8,65,successive,baseline,0.002301525,0.00223337361111111,0.00263056944444444,0.00237549027777778,0.00263056944444444,0.002301525,0.00223337361111111,0.00228314166666667
constant,2,8,65,successive,setup,0.00227677638888889,0.00223330555555556,0.00228933888888889,0.00227677638888889,0.00228933888888889,0.00227376527777778,0.00223330555555556,0.00228570277777778
constant,2,8,65,successive,source,0.00226221111111111,0.002210675,0.00241660416666667,0.002210675,0.00241660416666667,0.00221584583333333,0.0022995375,0.00226221111111111
constant,2,8,65,successive,spectral,0.00222796944444444,0.00222364722222222,0.0025377875,0.00222364722222222,0.0025377875,0.00222796944444444,0.00222754861111111,0.00223906805555556
constant,2,8,65,successive,combined,0.00217934166666667,0.00213914027777778,0.00288481944444444,0.00228199027777778,0.00288481944444444,0.00217934166666667,0.00214199166666667,0.00213914027777778
constant,3,16,65,cold,production,0.00500112638888889,0.00479894583333333,0.00518704166666667,0.00479894583333333,0.00485094722222222,0.00518704166666667,0.00511231527777778,0.00500112638888889
constant,3,16,65,cold,baseline,0.00467970416666667,0.00465991944444444,0.00482919583333333,0.00467970416666667,0.00467922777777778,0.00482919583333333,0.00465991944444444,0.00476690416666667
constant,3,16,65,cold,setup,0.00467937916666667,0.00463376111111111,0.00470105277777778,0.00467937916666667,0.00466245694444445,0.00463376111111111,0.00470105277777778,0.00469449722222222
constant,3,16,65,cold,source,0.00468538333333333,0.00462483055555556,0.00486882083333333,0.00473995277777778,0.00462483055555556,0.00468538333333333,0.00486882083333333,0.00463675555555556
constant,3,16,65,cold,spectral,0.00460275,0.00457360694444444,0.00464425,0.00464425,0.00461133333333333,0.00457360694444444,0.004576325,0.00460275
constant,3,16,65,cold,combined,0.00454983194444444,0.00450409444444444,0.00461415277777778,0.00454983194444444,0.00451133194444444,0.00461415277777778,0.00450409444444444,0.00458901805555556
constant,3,16,65,warm,production,0.00330831111111111,0.00328822638888889,0.00332908611111111,0.00332908611111111,0.00328822638888889,0.00330423055555556,0.00330831111111111,0.00331127777777778
constant,3,16,65,warm,baseline,0.00318933611111111,0.0031742125,0.00336247222222222,0.00336247222222222,0.00319693194444444,0.00318819722222222,0.0031742125,0.00318933611111111
constant,3,16,65,warm,setup,0.003211775,0.00316570694444444,0.00323057638888889,0.00321843333333333,0.00316570694444444,0.0032058375,0.003211775,0.00323057638888889
constant,3,16,65,warm,source,0.00315119861111111,0.00313119166666667,0.00317058055555556,0.00315777361111111,0.00314857638888889,0.00317058055555556,0.00313119166666667,0.00315119861111111
