profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
constant,3,16,65,cold,state,0.004103825,0.00407635,0.00416758888888889,0.00407635,0.00409191805555556,0.00415742777777778,0.004103825,0.00416758888888889
constant,3,16,65,cold,stateSource,0.00408928472222222,0.00404850833333333,0.00417031388888889,0.00404850833333333,0.00417031388888889,0.00408928472222222,0.00410500555555556,0.00408529027777778
constant,3,16,65,warm,production,0.00330350555555556,0.00326120833333333,0.00331114444444444,0.00331114444444444,0.00327911388888889,0.00326120833333333,0.00330675555555556,0.00330350555555556
constant,3,16,65,warm,baseline,0.00317402638888889,0.00313374444444444,0.00319895416666667,0.0031587,0.00319475138888889,0.00319895416666667,0.00313374444444444,0.00317402638888889
constant,3,16,65,warm,state,0.00315019722222222,0.00312489722222222,0.00319480277777778,0.00314506805555556,0.00319480277777778,0.00315019722222222,0.00312489722222222,0.00316083055555556
constant,3,16,65,warm,stateSource,0.00313028472222222,0.00308974027777778,0.0031395125,0.00313363055555556,0.00313028472222222,0.00311980972222222,0.00308974027777778,0.0031395125
constant,3,16,65,overlap,production,0.00546851111111111,0.00537588055555556,0.00625998194444444,0.00546851111111111,0.00546490555555556,0.00625998194444444,0.00561510416666667,0.00537588055555556
constant,3,16,65,overlap,baseline,0.00531500694444445,0.00526531388888889,0.0054672,0.00533606527777778,0.00528201527777778,0.0054672,0.00531500694444445,0.00526531388888889
constant,3,16,65,overlap,state,0.00439079027777778,0.00437248611111111,0.00445182916666667,0.00439826527777778,0.00445182916666667,0.00439079027777778,0.00437248611111111,0.00437281388888889
constant,3,16,65,overlap,stateSource,0.004332225,0.00428900416666667,0.00460893194444444,0.00460893194444444,0.00445208194444444,0.004332225,0.00431435277777778,0.00428900416666667
constant,3,16,65,successive,production,0.00471387083333333,0.00463585555555556,0.00483998055555556,0.00463972916666667,0.00472392916666667,0.00483998055555556,0.00471387083333333,0.00463585555555556
constant,3,16,65,successive,baseline,0.00465116944444444,0.00460027638888889,0.00471194583333333,0.00460027638888889,0.00461036527777778,0.00471194583333333,0.00465116944444444,0.0046882125
constant,3,16,65,successive,state,0.00412803888888889,0.00407722361111111,0.00429456944444444,0.00429456944444444,0.00407722361111111,0.00414741805555556,0.00412803888888889,0.00412356666666667
constant,3,16,65,successive,stateSource,0.0040909875,0.00407540972222222,0.00414338888888889,0.00414338888888889,0.00407795972222222,0.0040909875,0.00407540972222222,0.00411275
constant,4,24,129,cold,production,0.0119174777777778,0.0118185263888889,0.0122992513888889,0.0119084944444444,0.0119174777777778,0.0118185263888889,0.0122992513888889,0.01194425
constant,4,24,129,cold,baseline,0.0115770083333333,0.0114626958333333,0.0120467111111111,0.0114626958333333,0.0115115194444444,0.0115770083333333,0.0115790125,0.0120467111111111
constant,4,24,129,cold,state,0.0109270166666667,0.0109026861111111,0.0112041722222222,0.0109483777777778,0.0109088444444444,0.0109026861111111,0.0109270166666667,0.0112041722222222
constant,4,24,129,cold,stateSource,0.0108946722222222,0.0108700972222222,0.0110382861111111,0.0108700972222222,0.0108946722222222,0.0109872430555556,0.0108712611111111,0.0110382861111111
constant,4,24,129,warm,production,0.00908683194444444,0.00902687916666667,0.00921632222222222,0.00921632222222222,0.00902687916666667,0.00908683194444444,0.00920787777777778,0.00905432638888889
constant,4,24,129,warm,baseline,0.00886171944444444,0.00876542361111111,0.00914557638888889,0.00907205138888889,0.00877262777777778,0.00876542361111111,0.00914557638888889,0.00886171944444444
