profile,Nz,Lxy,family,kappa,i,j,channel,mixed,aliasError,referenceError,fullReferenceError
exponential,129,100000,wave,0.000266572976289502,48,48,FF,0,5.20603446987708e-06,4.87633636873446e-15,2.36508647368317e-14
exponential,129,100000,wave,0.000266572976289502,48,49,FF,0,2.19808392745426e-05,5.45360305313424e-15,2.62987714631181e-14
exponential,129,100000,wave,0.000266572976289502,49,30,FF,0,2.44487719501364e-11,5.35866746355617e-15,2.33703532632237e-14
exponential,129,100000,wave,0.000266572976289502,49,49,FF,0,3.17063076629582e-05,5.28108092472236e-15,2.42690703494697e-14
exponential,129,100000,wave,0.000266572976289502,49,50,FF,0,0.000123196403059892,6.2925277766487e-15,2.75095850103644e-14
exponential,129,100000,wave,0.000266572976289502,50,29,FF,0,7.60441722620738e-12,5.21494986491199e-15,2.35975247551393e-14
exponential,129,100000,wave,0.000266572976289502,50,50,FF,0,0.000167067188742639,6.03279858107062e-15,2.54980696445584e-14
exponential,129,100000,wave,0.000266572976289502,50,51,FF,0,0.000593403704064107,6.89254742189764e-15,2.75933597481498e-14
exponential,129,100000,wave,0.000266572976289502,51,28,FF,0,1.22100914148581e-11,5.26744597220865e-15,2.38401062359092e-14
exponential,129,100000,wave,0.000266572976289502,51,51,FF,0,0.000759368244427887,6.05635971976012e-15,2.4986892971959e-14
exponential,129,100000,wave,0.000266572976289502,51,52,FF,0,0.0024460625411408,6.43217299236975e-15,2.78002367915873e-14
exponential,129,100000,wave,0.000266572976289502,52,27,FF,0,5.61281653610571e-11,5.0721594782668e-15,2.40745595185541e-14
exponential,129,100000,wave,0.000266572976289502,52,52,FF,0,0.00296393220614072,5.63376412750872e-15,2.57026101745796e-14
exponential,129,100000,wave,0.000266572976289502,52,53,FF,0,0.00857603403746826,6.04726517970431e-15,2.81983569342136e-14
exponential,129,100000,wave,0.000266572976289502,53,26,FF,0,6.29428883006069e-12,5.26344410255524e-15,2.43416722337128e-14
exponential,129,100000,wave,0.000266572976289502,53,53,FF,0,0.00986976669068068,5.38728226617864e-15,2.52651314496032e-14
exponential,129,100000,wave,0.000266572976289502,53,54,FF,0,0.0253528542322118,6.87137811526886e-15,2.91061839493862e-14
exponential,129,100000,wave,0.000266572976289502,54,25,FF,0,8.83579841469942e-11,5.40792631221135e-15,2.41925192638103e-14
exponential,129,100000,wave,0.000266572976289502,54,54,FF,0,0.0277822966461669,5.95288201845689e-15,2.68606880755069e-14
exponential,129,100000,wave,0.000266572976289502,54,55,FF,0,0.0624267702405268,6.52625857350466e-15,2.90635257599704e-14
exponential,129,100000,wave,0.000266572976289502,55,24,FF,0,4.51855747559335e-11,5.01804148015208e-15,2.39395340372655e-14
exponential,129,100000,wave,0.000266572976289502,55,55,FF,0,0.0652608603608349,6.2387912103244e-15,2.6710766254894e-14
exponential,129,100000,wave,0.000266572976289502,55,56,FF,0,0.125869301473417,7.33072055714834e-15,3.00934694994352e-14
exponential,129,100000,wave,0.000266572976289502,56,23,FF,0,7.20896059765929e-12,5.29326835262334e-15,2.47813321455085e-14
exponential,129,100000,wave,0.000266572976289502,56,56,FF,0,0.125672697912787,6.7201560728152e-15,2.71696721369504e-14
exponential,129,100000,wave,0.000266572976289502,56,57,FF,0,0.203232198666092,6.85309886705506e-15,2.93057394762893e-14
exponential,129,100000,wave,0.000266572976289502,57,22,FF,0,2.75061965720625e-11,5.52871883867334e-15,2.54286845469378e-14
exponential,129,100000,wave,0.000266572976289502,57,57,FF,0,0.193968196189924,6.69383249991458e-15,2.72551165656982e-14
exponential,129,100000,wave,0.000266572976289502,57,58,FF,0,0.257752484852027,6.99038010142815e-15,3.05833532292955e-14
exponential,129,100000,wave,0.000266572976289502,58,21,FF,0,3.54026047438864e-11,5.5595596833089e-15,2.54569535378847e-14
exponential,129,100000,wave,0.000266572976289502,58,58,FF,0,0.23622191207496,6.39995447117685e-15,2.85940267963998e-14
exponential,129,100000,wave,0.000266572976289502,58,59,FF,0,0.267702908696266,7.19915370834916e-15,3.16106077108845e-14
exponential,129,100000,wave,0.000266572976289502,59,20,FF,0,8.01350321967586e-12,5.71548814503717e-15,2.51698647027998e-14
exponential,129,100000,wave,0.000266572976289502,59,59,FF,0,0.241452413108301,6.55980365467361e-15,2.83240788310583e-14
exponential,129,100000,wave,0.000266572976289502,59,60,FF,0,0.280542526944749,7.80413751565506e-15,3.25852621764033e-14
exponential,129,100000,wave,0.000266572976289502,60,19,FF,0,5.93200491196042e-11,5.74394329030223e-15,2.57070756808707e-14
exponential,129,100000,wave,0.000266572976289502,60,60,FF,0,0.256732890740317,7.75998296092424e-15,3.12970345327601e-14
exponential,129,100000,wave,0.000266572976289502,60,61,FF,0,0.305324909762032,8.07761122698456e-15,3.37787465607674e-14
exponential,129,100000,wave,0.000266572976289502,61,18,FF,0,5.01700505165881e-12,5.01612359614636e-15,2.52856037130242e-14
exponential,129,100000,wave,0.000266572976289502,61,61,FF,0,0.276098646728942,7.43222733383117e-15,2.97106022068486e-14
exponential,129,100000,wave,0.000266572976289502,61,62,FF,0,0.308061417706452,8.61795000956964e-15,3.33262666314067e-14
exponential,129,100000,wave,0.000266572976289502,62,17,FF,0,1.20069933804925e-10,4.66135288126067e-15,2.58173070560499e-14
exponential,129,100000,wave,0.000266572976289502,62,62,FF,0,0.279007351606647,7.65674429047504e-15,3.09342767612535e-14
exponential,129,100000,wave,0.000266572976289502,62,63,FF,0,0.327205604596204,8.00001178365036e-15,3.34409993997811e-14
exponential,129,100000,wave,0.000266572976289502,63,16,FF,0,6.28378070739275e-11,4.89768386202017e-15,2.6173390960589e-14
exponential,129,100000,wave,0.000266572976289502,63,63,FF,0,0.296189346077016,7.42881553869833e-15,2.98318350503215e-14
exponential,129,100000,wave,0.000266572976289502,63,64,FF,0,0.330537501784189,8.73044164953573e-15,3.38050951000841e-14
exponential,129,100000,wave,0.000266572976289502,64,15,FF,0,1.91512121163402e-11,5.17453852460461e-15,2.62464064192733e-14
exponential,129,100000,wave,0.000266572976289502,64,64,FF,0,0.29846575068794,7.64942837873798e-15,3.17291058112617e-14
exponential,129,100000,wave,0.000266572976289502,64,65,FF,0,0.345448352425025,8.81802687258485e-15,3.55156177617901e-14
exponential,129,100000,wave,0.000266572976289502,65,14,FF,0,2.71169650491682e-11,5.5082665617896e-15,2.77428871458035e-14
exponential,129,100000,wave,0.000266572976289502,65,65,FF,0,0.312158124878745,8.03482735768277e-15,3.22499469482093e-14
exponential,129,100000,wave,0.000266572976289502,65,66,FF,0,0.348103795949166,9.01570748171189e-15,3.64757462851153e-14
exponential,129,100000,wave,0.000266572976289502,66,13,FF,0,4.43130144248922e-11,6.26123725722239e-15,2.90581774969563e-14
exponential,129,100000,wave,0.000266572976289502,66,66,FF,0,0.314278389040706,8.10628606676387e-15,3.45779184639828e-14
exponential,129,100000,wave,0.000266572976289502,66,67,FF,0,0.360973411935213,8.57428088120557e-15,3.75869352307994e-14
exponential,129,100000,wave,0.000266572976289502,67,12,FF,0,2.8747346415718e-11,6.54829486244429e-15,2.97351608964229e-14
exponential,129,100000,wave,0.000266572976289502,67,67,FF,0,0.325386843252603,7.77671383861465e-15,3.29731189249343e-14
exponential,129,100000,wave,0.000266572976289502,67,68,FF,0,0.36365717757043,8.45744747891307e-15,3.70037151652036e-14
exponential,129,100000,wave,0.000266572976289502,68,11,FF,0,2.04326440484487e-11,5.97197641279392e-15,2.94452913416799e-14
exponential,129,100000,wave,0.000266572976289502,68,68,FF,0,0.328522809596345,7.39412900114662e-15,3.35581483397782e-14
exponential,129,100000,wave,0.000266572976289502,68,69,FF,0,0.372844711022355,9.20170780438039e-15,3.69678346553029e-14
exponential,129,100000,wave,0.000266572976289502,69,10,FF,0,9.07516476520003e-12,6.59243556070109e-15,2.9451407200277e-14
exponential,129,100000,wave,0.000266572976289502,69,69,FF,0,0.335501615927704,7.67998565316239e-15,3.28726866077799e-14
exponential,129,100000,wave,0.000266572976289502,69,70,FF,0,0.378967315634103,8.17136431067094e-15,3.59057025211518e-14
exponential,129,100000,wave,0.000266572976289502,70,9,FF,0,3.22736985780678e-11,6.12482148875657e-15,2.98478574721322e-14
exponential,129,100000,wave,0.000266572976289502,70,70,FF,0,0.342073558251554,7.92997780182876e-15,3.42414164365591e-14
exponential,129,100000,wave,0.000266572976289502,70,71,FF,0,0.382324630334903,8.63198344117486e-15,3.82219828269084e-14
exponential,129,100000,wave,0.000266572976289502,71,8,FF,0,7.87473759732293e-11,6.23724441861176e-15,2.98385973026232e-14
exponential,129,100000,wave,0.000266572976289502,71,71,FF,0,0.344333323029016,7.8072543952486e-15,3.47693265222673e-14
exponential,129,100000,wave,0.000266572976289502,71,72,FF,0,0.391280864481231,7.8765908538905e-15,3.80061646061965e-14
exponential,129,100000,wave,0.000266572976289502,72,7,FF,0,7.93930267539253e-11,7.22046964807779e-15,3.03263187908514e-14
exponential,129,100000,wave,0.000266572976289502,72,72,FF,0,0.352185096615225,7.8427270852565e-15,3.50134824262376e-14
exponential,129,100000,wave,0.000266572976289502,72,73,FF,0,0.394282131954555,9.9160776956123e-15,3.98713707386951e-14
exponential,129,100000,wave,0.000266572976289502,73,6,FF,0,5.10139801332923e-11,6.98860245377075e-15,3.19655447670969e-14
exponential,129,100000,wave,0.000266572976289502,73,73,FF,0,0.355571972023943,9.1322590681226e-15,3.63313638232509e-14
exponential,129,100000,wave,0.000266572976289502,73,74,FF,0,0.398467034700606,1.00594642637246e-14,4.07958301328966e-14
exponential,129,100000,wave,0.000266572976289502,74,5,FF,0,1.34873785257719e-11,6.33104812608864e-15,3.23552207932018e-14
exponential,129,100000,wave,0.000266572976289502,74,74,FF,0,0.358506113504207,9.98021264357737e-15,3.78310972200331e-14
exponential,129,100000,wave,0.000266572976289502,74,75,FF,0,0.405895024597128,1.16721003280194e-14,4.10246292356884e-14
exponential,129,100000,wave,0.000266572976289502,75,4,FF,0,5.96224005074766e-11,7.22728380266557e-15,3.19262074821304e-14
exponential,129,100000,wave,0.000266572976289502,75,75,FF,0,0.36520886853907,1.07462911536537e-14,3.71210670862643e-14
exponential,129,100000,wave,0.000266572976289502,75,76,FF,0,0.408518198056314,1.1355370313682e-14,4.06289062813746e-14
exponential,129,100000,wave,0.000266572976289502,76,3,FF,0,1.09471807175953e-10,6.91331042249399e-15,3.1403671955631e-14
exponential,129,100000,wave,0.000266572976289502,76,76,FF,0,0.368098121241403,1.09384035335132e-14,3.76772521967184e-14
exponential,129,100000,wave,0.000266572976289502,76,77,FF,0,0.411667682975051,1.23695971456835e-14,4.20924588297147e-14
exponential,129,100000,wave,0.000266572976289502,77,2,FF,0,1.26406235873703e-10,7.51833087987007e-15,3.3948123552791e-14
exponential,129,100000,wave,0.000266572976289502,77,77,FF,0,0.370334172990829,1.10508649279837e-14,3.79736601320908e-14
exponential,129,100000,wave,0.000266572976289502,77,78,FF,0,0.418134629561025,1.01423923126382e-14,4.02267711132408e-14
exponential,129,100000,wave,0.000266572976289502,78,1,FF,0,4.8820240663484e-11,6.83314340299668e-15,3.10960925400567e-14
exponential,129,100000,wave,0.000266572976289502,78,78,FF,0,0.375966960550617,8.52215347847075e-15,3.57318176254621e-14
exponential,129,100000,wave,0.000266572976289502,1,1,FG,0,3.84751746723232e-16,8.13266478685174e-17,4.21703604189317e-16
exponential,129,100000,wave,0.000266572976289502,1,2,FG,0,5.44202629688829e-16,1.52959320852225e-16,6.0972109040901e-16
exponential,129,100000,wave,0.000266572976289502,1,78,FG,0,1.26706839188567e-12,6.09854629424528e-15,2.54571125812496e-14
exponential,129,100000,wave,0.000266572976289502,2,2,FG,0,9.18910395391527e-16,2.37140657542768e-16,1.07428455573617e-15
exponential,129,100000,wave,0.000266572976289502,2,3,FG,0,1.14265898831437e-15,3.18200054187515e-16,1.30865819877842e-15
exponential,129,100000,wave,0.000266572976289502,2,77,FG,0,2.94884158778425e-12,7.1573427353409e-15,3.20598986704749e-14
exponential,129,100000,wave,0.000266572976289502,3,3,FG,0,1.64951741579526e-15,4.72672569215747e-16,1.93694449634265e-15
exponential,129,100000,wave,0.000266572976289502,3,4,FG,0,1.51778622519644e-15,4.20335230717307e-16,1.91040861824176e-15
exponential,129,100000,wave,0.000266572976289502,3,76,FG,0,2.52202814657533e-12,6.82808818313802e-15,2.94378288798148e-14
exponential,129,100000,wave,0.000266572976289502,4,4,FG,0,2.93676827375143e-15,5.91460852926808e-16,2.55707004452039e-15
exponential,129,100000,wave,0.000266572976289502,4,5,FG,0,2.93252961008869e-15,5.74642582554567e-16,2.37369323713231e-15
exponential,129,100000,wave,0.000266572976289502,4,75,FG,0,1.43704373834653e-12,7.01868192198863e-15,2.85205261445069e-14
exponential,129,100000,wave,0.000266572976289502,5,5,FG,0,3.97935387976413e-15,8.18340800337264e-16,3.33645385766475e-15
exponential,129,100000,wave,0.000266572976289502,5,6,FG,0,3.23546868611744e-15,6.13319372722397e-16,2.94513456804857e-15
exponential,129,100000,wave,0.000266572976289502,5,74,FG,0,1.00696243498349e-12,6.52251637229172e-15,2.86313634770759e-14
exponential,129,100000,wave,0.000266572976289502,6,6,FG,0,9.52084638625994e-15,9.48121725279271e-16,4.10124077037809e-15
exponential,129,100000,wave,0.000266572976289502,6,7,FG,0,7.89046598098455e-15,8.2197217767271e-16,3.52189119148229e-15
exponential,129,100000,wave,0.000266572976289502,6,73,FG,0,1.24147125092756e-12,5.89107912339778e-15,2.8353641606145e-14
exponential,129,100000,wave,0.000266572976289502,7,7,FG,0,9.62913951066525e-15,1.17266191638003e-15,5.02059585060426e-15
exponential,129,100000,wave,0.000266572976289502,7,8,FG,0,7.78669949985819e-15,8.75711498952116e-16,4.22522948079528e-15
exponential,129,100000,wave,0.000266572976289502,7,72,FG,0,1.8080199579683e-12,5.89954452072954e-15,2.70489954892248e-14
exponential,129,100000,wave,0.000266572976289502,8,8,FG,0,1.14710082342073e-14,1.26521958054617e-15,5.6148524121823e-15
exponential,129,100000,wave,0.000266572976289502,8,9,FG,0,9.27364776019178e-15,1.07892025021531e-15,4.67251984588059e-15
exponential,129,100000,wave,0.000266572976289502,8,71,FG,0,2.07575026842119e-12,6.28339937901074e-15,2.67508292490069e-14
exponential,129,100000,wave,0.000266572976289502,9,9,FG,0,1.43650635024432e-14,1.49214020956669e-15,6.40477084793724e-15
exponential,129,100000,wave,0.000266572976289502,9,10,FG,0,1.24414041704789e-14,1.11316304939636e-15,5.24455688111417e-15
exponential,129,100000,wave,0.000266572976289502,9,70,FG,0,1.02382483339653e-12,6.42656016151314e-15,2.66333607764017e-14
exponential,129,100000,wave,0.000266572976289502,10,10,FG,0,2.53543434945969e-14,1.65124740244237e-15,7.2361851984218e-15
exponential,129,100000,wave,0.000266572976289502,10,11,FG,0,1.97381740026464e-14,1.39350324010211e-15,5.91679333521804e-15
exponential,129,100000,wave,0.000266572976289502,10,69,FG,0,1.09173821354718e-12,5.38600022930129e-15,2.60220607787893e-14
exponential,129,100000,wave,0.000266572976289502,11,11,FG,0,1.90650290773589e-14,1.91910039844063e-15,8.12974577778395e-15
exponential,129,100000,wave,0.000266572976289502,11,12,FG,0,1.55458932243859e-14,1.54669492617445e-15,6.39840452049905e-15
exponential,129,100000,wave,0.000266572976289502,11,68,FG,0,9.26478028534958e-13,5.85964663062196e-15,2.57177617586596e-14
exponential,129,100000,wave,0.000266572976289502,12,12,FG,0,3.73160724262241e-14,2.05147766875055e-15,8.89100339086691e-15
exponential,129,100000,wave,0.000266572976289502,12,13,FG,0,2.86153686740273e-14,1.82505626153562e-15,7.10246503829677e-15
exponential,129,100000,wave,0.000266572976289502,12,67,FG,0,8.87393072004954e-13,5.49608102134316e-15,2.57102079871645e-14
exponential,129,100000,wave,0.000266572976289502,13,13,FG,0,4.15213914057017e-14,2.48004207307249e-15,9.93219490738635e-15
exponential,129,100000,wave,0.000266572976289502,13,14,FG,0,3.05881042883474e-14,1.80281418975541e-15,7.91467911366333e-15
exponential,129,100000,wave,0.000266572976289502,13,66,FG,0,1.03199103265378e-12,5.70202995542541e-15,2.60223226055275e-14
exponential,129,100000,wave,0.000266572976289502,14,14,FG,0,6.46935711065079e-14,2.12359220559135e-15,1.0639640101801e-14
exponential,129,100000,wave,0.000266572976289502,14,15,FG,0,4.76424897313015e-14,2.03892673314901e-15,8.63965762746754e-15
exponential,129,100000,wave,0.000266572976289502,14,65,FG,0,7.26851165480389e-13,6.47477133934163e-15,2.72718262064068e-14
exponential,129,100000,wave,0.000266572976289502,15,15,FG,0,5.22717959229291e-14,2.63403971709699e-15,1.12565087076825e-14
exponential,129,100000,wave,0.000266572976289502,15,16,FG,0,3.81890873727368e-14,2.10352517310172e-15,8.94550501745386e-15
exponential,129,100000,wave,0.000266572976289502,15,64,FG,0,6.00208378363742e-13,6.16721002810845e-15,2.52876242535485e-14
exponential,129,100000,wave,0.000266572976289502,16,16,FG,0,8.33086968562075e-14,2.46766439186515e-15,1.19640331677562e-14
exponential,129,100000,wave,0.000266572976289502,16,17,FG,0,6.2085131345268e-14,2.3157824565022e-15,9.75644724484464e-15
exponential,129,100000,wave,0.000266572976289502,16,63,FG,0,1.23905752983431e-12,6.06626039781001e-15,2.54374169125566e-14
exponential,129,100000,wave,0.000266572976289502,17,17,FG,0,1.2323120966599e-13,3.32654788750999e-15,1.28062144018839e-14
exponential,129,100000,wave,0.000266572976289502,17,18,FG,0,9.94482587576094e-14,2.33130944951758e-15,1.00225337948099e-14
exponential,129,100000,wave,0.000266572976289502,17,62,FG,0,1.99933038127574e-12,6.12508324684713e-15,2.55293967622299e-14
exponential,129,100000,wave,0.000266572976289502,18,18,FG,0,1.16334869583183e-13,2.9467079110761e-15,1.34719617583422e-14
exponential,129,100000,wave,0.000266572976289502,18,19,FG,0,9.03359563484508e-14,2.44601163004692e-15,1.04786058336258e-14
exponential,129,100000,wave,0.000266572976289502,18,61,FG,0,4.94472109623565e-13,5.61462882394635e-15,2.54996984795475e-14
exponential,129,100000,wave,0.000266572976289502,19,19,FG,0,9.91758194320393e-14,3.01926941205715e-15,1.36621487841891e-14
exponential,129,100000,wave,0.000266572976289502,19,20,FG,0,7.44403926611477e-14,2.59983294343807e-15,1.1103715695167e-14
exponential,129,100000,wave,0.000266572976289502,19,60,FG,0,1.01519772388464e-12,5.72244439291585e-15,2.46522900674983e-14
exponential,129,100000,wave,0.000266572976289502,20,20,FG,0,1.20868983742807e-13,3.5648355757157e-15,1.52571257133457e-14
exponential,129,100000,wave,0.000266572976289502,20,21,FG,0,1.08632024450827e-13,3.00369740540329e-15,1.17885958951699e-14
exponential,129,100000,wave,0.000266572976289502,20,59,FG,0,3.82938256112858e-13,5.68908138521864e-15,2.43868731873018e-14
exponential,129,100000,wave,0.000266572976289502,21,21,FG,0,2.20410054604167e-13,3.54104566962992e-15,1.54914208854498e-14
exponential,129,100000,wave,0.000266572976289502,21,22,FG,0,1.90463811474738e-13,2.82843782144848e-15,1.20554547068936e-14
exponential,129,100000,wave,0.000266572976289502,21,58,FG,0,8.0682768855771e-13,5.93203174222982e-15,2.40949198562945e-14
exponential,129,100000,wave,0.000266572976289502,22,22,FG,0,3.18901296496885e-13,4.21536285358772e-15,1.61477623824038e-14
exponential,129,100000,wave,0.000266572976289502,22,23,FG,0,2.65712739490997e-13,3.13919655111153e-15,1.26440040557446e-14
exponential,129,100000,wave,0.000266572976289502,22,57,FG,0,8.5328919402319e-13,5.54530228537331e-15,2.35428664166228e-14
exponential,129,100000,wave,0.000266572976289502,23,23,FG,0,4.90704469751611e-13,4.08394087057521e-15,1.678812899904e-14
exponential,129,100000,wave,0.000266572976289502,23,24,FG,0,3.77827199956964e-13,3.18934940916557e-15,1.29749945666551e-14
exponential,129,100000,wave,0.000266572976289502,23,56,FG,0,6.26784821783501e-13,5.68404694953544e-15,2.33318984289401e-14
exponential,129,100000,wave,0.000266572976289502,24,24,FG,0,3.93966217354505e-13,3.88536038574492e-15,1.73495521340351e-14
exponential,129,100000,wave,0.000266572976289502,24,25,FG,0,3.2485040458801e-13,2.93568742892571e-15,1.36796630349568e-14
exponential,129,100000,wave,0.000266572976289502,24,55,FG,0,1.07056104250415e-12,5.23387604822516e-15,2.28754040843804e-14
exponential,129,100000,wave,0.000266572976289502,25,25,FG,0,5.63083715884664e-13,3.92321057042121e-15,1.82332698813332e-14
exponential,129,100000,wave,0.000266572976289502,25,26,FG,0,4.18589504338177e-13,3.1594767717016e-15,1.44104079868688e-14
exponential,129,100000,wave,0.000266572976289502,25,54,FG,0,1.50599974919007e-12,5.35955319346326e-15,2.33587409819231e-14
exponential,129,100000,wave,0.000266572976289502,26,26,FG,0,4.62935437492639e-13,4.27437258682498e-15,1.85784808906904e-14
exponential,129,100000,wave,0.000266572976289502,26,27,FG,0,3.5337365994878e-13,3.46240160834031e-15,1.4996423721365e-14
exponential,129,100000,wave,0.000266572976289502,26,53,FG,0,5.09084823141545e-13,5.31502015264649e-15,2.31377891529412e-14
exponential,129,100000,wave,0.000266572976289502,27,27,FG,0,4.94613790590636e-13,4.70826757796053e-15,1.9913656397025e-14
exponential,129,100000,wave,0.000266572976289502,27,28,FG,0,3.15382089506042e-13,3.83669264628519e-15,1.58398846529101e-14
exponential,129,100000,wave,0.000266572976289502,27,52,FG,0,1.11938630759947e-12,4.98094816369715e-15,2.27246939787651e-14
exponential,129,100000,wave,0.000266572976289502,28,28,FG,0,7.37419052384081e-13,5.11273817601033e-15,2.04634442604219e-14
exponential,129,100000,wave,0.000266572976289502,28,29,FG,0,5.48994967496777e-13,3.97575696577893e-15,1.6154463783663e-14
exponential,129,100000,wave,0.000266572976289502,28,51,FG,0,7.90295213911873e-13,5.03092748223467e-15,2.21323029410259e-14
exponential,129,100000,wave,0.000266572976289502,29,29,FG,0,4.66544828344216e-13,5.30873864218693e-15,2.14622271057408e-14
exponential,129,100000,wave,0.000266572976289502,29,30,FG,0,3.52174005606022e-13,4.2873679775299e-15,1.66125207930726e-14
exponential,129,100000,wave,0.000266572976289502,29,50,FG,0,4.14814270015227e-13,5.30539181922658e-15,2.21851766053751e-14
exponential,129,100000,wave,0.000266572976289502,30,30,FG,0,6.69349870591928e-13,5.08173932659614e-15,2.22721088159842e-14
exponential,129,100000,wave,0.000266572976289502,30,31,FG,0,4.76233883007451e-13,3.9057961156188e-15,1.78674105140852e-14
exponential,129,100000,wave,0.000266572976289502,30,49,FG,0,7.26923152117313e-13,4.71921225708946e-15,2.17464776280931e-14
exponential,129,100000,wave,0.000266572976289502,31,31,FG,0,3.79543284571259e-13,5.38606547007615e-15,2.39370241089067e-14
exponential,129,100000,wave,0.000266572976289502,31,32,FG,0,2.60874460682101e-13,4.62606008399083e-15,1.85440822418644e-14
exponential,129,100000,wave,0.000266572976289502,31,48,FG,0,4.13831362318194e-13,5.18533503633687e-15,2.19797260986301e-14
exponential,129,100000,wave,0.000266572976289502,32,32,FG,0,6.83914296515837e-13,6.05403581732067e-15,2.41517838466223e-14
exponential,129,100000,wave,0.000266572976289502,32,33,FG,0,6.1764415059012e-13,4.57460668599818e-15,1.86262701555698e-14
exponential,129,100000,wave,0.000266572976289502,32,47,FG,0,6.54434676008335e-13,5.14261692388534e-15,2.20526548251835e-14
exponential,129,100000,wave,0.000266572976289502,33,33,FG,0,1.45173244008128e-12,6.11214825373329e-15,2.53223593670725e-14
exponential,129,100000,wave,0.000266572976289502,33,34,FG,0,1.1358290471572e-12,4.41947887813693e-15,1.88108139168978e-14
exponential,129,100000,wave,0.000266572976289502,33,46,FG,0,9.83175218932241e-13,5.63987670333955e-15,2.21536544918641e-14
exponential,129,100000,wave,0.000266572976289502,34,34,FG,0,1.70184303361629e-12,5.62725781655167e-15,2.46492771162081e-14
exponential,129,100000,wave,0.000266572976289502,34,35,FG,0,1.30363902367403e-12,4.55340033875508e-15,1.91706565058035e-14
exponential,129,100000,wave,0.000266572976289502,34,45,FG,0,1.40458628538874e-12,5.19027999394924e-15,2.17874488334894e-14
exponential,129,100000,wave,0.000266572976289502,35,35,FG,0,1.40275590571752e-12,5.76509484357267e-15,2.55062923016122e-14
exponential,129,100000,wave,0.000266572976289502,35,36,FG,0,1.06140981756504e-12,4.58105643710906e-15,1.95461459177682e-14
exponential,129,100000,wave,0.000266572976289502,35,44,FG,0,1.04772003430785e-12,5.13160695084603e-15,2.15269145091416e-14
exponential,129,100000,wave,0.000266572976289502,36,36,FG,0,1.25617041943926e-12,6.19919432728348e-15,2.63104507820812e-14
exponential,129,100000,wave,0.000266572976289502,36,37,FG,0,8.04637121311073e-13,4.53193338757176e-15,2.07447495193638e-14
exponential,129,100000,wave,0.000266572976289502,36,43,FG,0,7.19402761123632e-13,5.06684730595727e-15,2.14556826482648e-14
exponential,129,100000,wave,0.000266572976289502,37,37,FG,0,1.25006831973304e-12,6.25904027471009e-15,2.75948130262626e-14
exponential,129,100000,wave,0.000266572976289502,37,38,FG,0,9.0273019942468e-13,5.23830607742437e-15,2.14691076379099e-14
exponential,129,100000,wave,0.000266572976289502,37,42,FG,0,9.3448077355284e-13,5.00621324807539e-15,2.13015674291456e-14
exponential,129,100000,wave,0.000266572976289502,38,38,FG,0,2.19018135734226e-12,6.53738352639884e-15,2.77550277527048e-14
exponential,129,100000,wave,0.000266572976289502,38,39,FG,0,1.55132287635919e-12,4.98548933604501e-15,2.27100011175357e-14
exponential,129,100000,wave,0.000266572976289502,38,41,FG,0,1.59051386673332e-12,5.09893956833393e-15,2.1772665155531e-14
exponential,129,100000,wave,0.000266572976289502,39,39,FG,0,9.61704088147239e-13,6.61583258698816e-15,2.92595408743476e-14
exponential,129,100000,wave,0.000266572976289502,39,40,FG,0,6.73455078861147e-13,5.33012017253663e-15,2.2634416135659e-14
exponential,129,100000,wave,0.000266572976289502,40,39,FG,0,1.72767548097188e-12,5.17429449041744e-15,2.24888722159371e-14
exponential,129,100000,wave,0.000266572976289502,40,40,FG,0,2.42270607996528e-12,6.71289768574361e-15,2.94822607188256e-14
exponential,129,100000,wave,0.000266572976289502,40,41,FG,0,1.74691084528707e-12,4.72139995130429e-15,2.36558218221378e-14
exponential,129,100000,wave,0.000266572976289502,41,38,FG,0,9.00923689119654e-13,5.29893615568876e-15,2.16111824365512e-14
exponential,129,100000,wave,0.000266572976289502,41,41,FG,0,1.51554174876952e-12,6.99510777841766e-15,3.02620936735251e-14
exponential,129,100000,wave,0.000266572976289502,41,42,FG,0,1.38774663746744e-12,5.73836906067974e-15,2.30586729523386e-14
exponential,129,100000,wave,0.000266572976289502,42,37,FG,0,1.81437494104693e-12,5.22484533988908e-15,2.15822758018749e-14
exponential,129,100000,wave,0.000266572976289502,42,42,FG,0,1.51292983984473e-11,7.61228294234498e-15,3.16037549789321e-14
exponential,129,100000,wave,0.000266572976289502,42,43,FG,0,2.00211789223103e-11,6.01177519858184e-15,2.46109401506876e-14
exponential,129,100000,wave,0.000266572976289502,43,36,FG,0,1.60739161040198e-12,5.33097692810781e-15,2.13732038889618e-14
exponential,129,100000,wave,0.000266572976289502,43,43,FG,0,2.11450965852638e-10,7.54818929732778e-15,3.24642375633466e-14
exponential,129,100000,wave,0.000266572976289502,43,44,FG,0,2.77063743042318e-10,6.04455714876224e-15,2.47674940368778e-14
exponential,129,100000,wave,0.000266572976289502,44,35,FG,0,1.41707009015108e-12,5.05841635660882e-15,2.13364950341165e-14
exponential,129,100000,wave,0.000266572976289502,44,44,FG,0,2.66832353068353e-09,7.96546344240311e-15,3.25366432939509e-14
exponential,129,100000,wave,0.000266572976289502,44,45,FG,0,3.36639668380481e-09,5.71731854245013e-15,2.50640752957882e-14
exponential,129,100000,wave,0.000266572976289502,45,34,FG,0,1.34198874631404e-12,5.35124530994489e-15,2.13836987368296e-14
exponential,129,100000,wave,0.000266572976289502,45,45,FG,0,2.90323884474452e-08,7.69928889988728e-15,3.3919757945321e-14
