time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
407,1.17345089662543,1000,3324.87065523585,13335.1699550711,-999.800054966093,-0.199928064332381,exponential,waves,displacement,3,10
447,1.17345090144554,999.999999999998,3324.87057131965,13335.1695322754,-999.800062971835,-0.199916367684269,exponential,waves,displacement,3,10
487,1.17345089680122,1000,3324.87065291054,13335.1699432444,-999.800057186597,-0.199921935933683,exponential,waves,displacement,3,10
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,3,5
367,1.17345088256302,1000,3324.87089973755,13335.1711868379,-999.800033577391,-0.199956453966114,exponential,waves,displacement,3,5
407,1.17345089662542,1000,3324.87065523585,13335.1699550711,-999.800054966093,-0.199928064332682,exponential,waves,displacement,3,5
447,1.17345090144553,999.999999999998,3324.87057131965,13335.1695322754,-999.800062971834,-0.199916367684613,exponential,waves,displacement,3,5
487,1.17345089680122,1000,3324.87065291054,13335.1699432444,-999.800057186597,-0.199921935933995,exponential,waves,displacement,3,5
327,1.17346481899923,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262905,exponential,waves,density,3,20
367,1.17346468077515,1000,3324.9350245668,13335.5098265547,-999.794451504618,-0.206400284458742,exponential,waves,density,3,20
407,1.17346459445446,999.999999999999,3324.93478002173,13335.508594465,-999.794472951365,-0.206374335433853,exponential,waves,density,3,20
447,1.17346456487024,1000,3324.93469608763,13335.5081715375,-999.794481020931,-0.206365212958216,exponential,waves,density,3,20
487,1.17346459367462,999.999999999999,3324.93477768661,13335.5085825702,-999.794475300967,-0.206373335050793,exponential,waves,density,3,20
327,1.17346481899923,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262905,exponential,waves,density,3,10
367,1.17346468077511,1000,3324.93502456679,13335.5098265546,-999.794451504616,-0.206400284461641,exponential,waves,density,3,10
407,1.17346459445435,999.999999999999,3324.93478002173,13335.508594465,-999.794472951361,-0.206374335438553,exponential,waves,density,3,10
447,1.17346456487003,1000,3324.93469608764,13335.5081715375,-999.794481020926,-0.206365212963454,exponential,waves,density,3,10
487,1.17346459367437,1000,3324.93477768661,13335.5085825702,-999.794475300963,-0.206373335055395,exponential,waves,density,3,10
327,1.17346481899923,1000,3324.93541538228,13335.5117955569,-999.794417877824,-0.206441598262905,exponential,waves,density,3,5
367,1.1734646807751,1000,3324.93502456679,13335.5098265546,-999.794451504616,-0.206400284461822,exponential,waves,density,3,5
407,1.17346459445433,1000,3324.93478002173,13335.508594465,-999.794472951361,-0.206374335438847,exponential,waves,density,3,5
447,1.17346456487002,1000,3324.93469608764,13335.5081715375,-999.794481020926,-0.206365212963782,exponential,waves,density,3,5
487,1.17346459367436,1000,3324.93477768661,13335.5085825702,-999.794475300963,-0.206373335055683,exponential,waves,density,3,5
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,4,20
367,1.17345086204329,1000,3324.87129153936,13335.1731557848,-999.800000054625,-0.199999829391147,exponential,waves,displacement,4,20
407,1.1734508632358,1000,3324.87129219876,13335.1731560629,-999.800000105192,-0.199999572270295,exponential,waves,displacement,4,20
447,1.17345086362155,1000,3324.87129242598,13335.1731561612,-999.800000156268,-0.199999227846281,exponential,waves,displacement,4,20
487,1.17345086324897,999.999999999999,3324.87129220777,13335.1731560741,-999.800000203521,-0.19999880575554,exponential,waves,displacement,4,20
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,4,10
367,1.17345086204324,1000,3324.87129153933,13335.1731557847,-999.800000054625,-0.199999829391146,exponential,waves,displacement,4,10
407,1.17345086323569,1000,3324.87129219872,13335.1731560627,-999.800000105192,-0.199999572270299,exponential,waves,displacement,4,10
447,1.17345086362136,1000,3324.87129242594,13335.1731561609,-999.800000156268,-0.199999227846296,exponential,waves,displacement,4,10
487,1.17345086324875,1000,3324.87129220773,13335.1731560739,-999.800000203521,-0.199998805755572,exponential,waves,displacement,4,10
327,1.17345085991911,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999996,exponential,waves,displacement,4,5
367,1.17345086204324,1000,3324.87129153933,13335.1731557847,-999.800000054625,-0.199999829391146,exponential,waves,displacement,4,5
407,1.17345086323567,999.999999999999,3324.87129219872,13335.1731560626,-999.800000105192,-0.199999572270299,exponential,waves,displacement,4,5
447,1.17345086362135,1000,3324.87129242594,13335.1731561609,-999.800000156268,-0.199999227846298,exponential,waves,displacement,4,5
487,1.17345086324874,999.999999999999,3324.87129220773,13335.1731560738,-999.800000203521,-0.199998805755575,exponential,waves,displacement,4,5
327,1.17344985185056,999.999999999999,3324.86649590508,13335.1509646815,-999.800387746896,-0.199488722779443,exponential,waves,density,4,20
367,1.17344985358375,1000,3324.86649696325,13335.1509651366,-999.8003879453,-0.199488664437443,exponential,waves,density,4,20
407,1.17344985466487,1000,3324.86649762587,13335.1509654236,-999.800388153302,-0.199488523078448,exponential,waves,density,4,20
447,1.17344985503555,999.999999999999,3324.86649785412,13335.1509655257,-999.800388367741,-0.199488292309991,exponential,waves,density,4,20
487,1.17344985467583,1000,3324.86649763472,13335.1509654374,-999.800388588077,-0.199487983608294,exponential,waves,density,4,20
327,1.17344985185056,999.999999999999,3324.86649590508,13335.1509646815,-999.800387746896,-0.199488722779443,exponential,waves,density,4,10
367,1.1734498535837,1000,3324.86649696324,13335.1509651365,-999.8003879453,-0.199488664437443,exponential,waves,density,4,10
407,1.17344985466475,1000,3324.86649762583,13335.1509654233,-999.800388153302,-0.199488523078452,exponential,waves,density,4,10
447,1.17344985503534,999.999999999999,3324.86649785408,13335.1509655254,-999.800388367741,-0.199488292310006,exponential,waves,density,4,10
487,1.17344985467557,1000,3324.86649763467,13335.1509654372,-999.800388588077,-0.199487983608326,exponential,waves,density,4,10
