time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
487,0.831613220130678,1000,5223.91581941285,36380.3587606535,-999.809926384733,-0.180073926940007,constant,mixed,density,4,10
327,0.8316132163084,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152552,constant,mixed,density,4,5
367,0.831613218243804,999.999999999999,5223.91581825383,36380.358759342,-999.80992598874,-0.180073179725366,constant,mixed,density,4,5
407,0.831613219559022,1000,5223.91581860537,36380.3587554765,-999.809926153913,-0.180073455468085,constant,mixed,density,4,5
447,0.831613220195569,1000,5223.91581899211,36380.3587558701,-999.809926284516,-0.180073707382377,constant,mixed,density,4,5
487,0.831613220130676,1000,5223.91581941284,36380.3587606534,-999.809926384733,-0.180073926940007,constant,mixed,density,4,5
327,0.831613257305099,1000,5223.91581793668,36380.3587670875,-999.809999595278,-0.180072884152549,constant,mixed,displacement,5,20
367,0.831613257409092,999.999999999996,5223.91581796545,36380.3587663835,-999.809999600615,-0.18007316585935,constant,mixed,displacement,5,20
407,0.831613257480605,999.999999999999,5223.91581799742,36380.3587660159,-999.809999603526,-0.180073447696337,constant,mixed,displacement,5,20
447,0.831613257529946,1000,5223.91581803256,36380.3587660189,-999.809999603444,-0.180073724665518,constant,mixed,displacement,5,20
487,0.831613257548533,1000,5223.91581807084,36380.3587664049,-999.809999599181,-0.180073991827542,constant,mixed,displacement,5,20
327,0.831613257305099,1000,5223.91581793668,36380.3587670875,-999.809999595278,-0.180072884152549,constant,mixed,displacement,5,10
367,0.831613257410826,999.999999999998,5223.91581796543,36380.3587663832,-999.809999600615,-0.180073165859344,constant,mixed,displacement,5,10
407,0.831613257484709,1000,5223.91581799735,36380.3587660155,-999.809999603526,-0.180073447696325,constant,mixed,displacement,5,10
447,0.831613257531119,999.999999999998,5223.91581803252,36380.3587660184,-999.809999603444,-0.180073724665501,constant,mixed,displacement,5,10
487,0.831613257552142,1000,5223.91581807081,36380.3587664043,-999.809999599181,-0.18007399182752,constant,mixed,displacement,5,10
327,0.831613257305099,1000,5223.91581793668,36380.3587670875,-999.809999595278,-0.180072884152549,constant,mixed,displacement,5,5
367,0.831613257410091,999.999999999999,5223.91581796542,36380.3587663832,-999.809999600615,-0.180073165859344,constant,mixed,displacement,5,5
