time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
407,1.17546575345515,1000,3324.87135039191,13335.1729278557,-999.809999601953,-0.180073595951676,exponential,mixed,displacement,5,5
447,1.17546575346543,1000,3324.87135041771,13335.1729278552,-999.809999601811,-0.180073937223474,exponential,mixed,displacement,5,5
487,1.17546575349484,999.999999999999,3324.87135042217,13335.1729279104,-999.809999598748,-0.180074262810336,exponential,mixed,displacement,5,5
327,1.17546574254166,1000,3324.87119460657,13335.1721551286,-999.810013160298,-0.180057259924187,exponential,mixed,density,5,20
367,1.17546574265607,999.999999999996,3324.87119467317,13335.1721550244,-999.810013179458,-0.180057638399515,exponential,mixed,density,5,20
407,1.175465742731,1000,3324.87119472097,13335.1721549692,-999.810013196533,-0.180058010839989,exponential,mixed,density,5,20
447,1.1754657427723,1000,3324.87119474804,13335.172154968,-999.810013210521,-0.180058372118947,exponential,mixed,density,5,20
487,1.17546574277652,999.999999999998,3324.87119475371,13335.1721550223,-999.810013221179,-0.180058717996282,exponential,mixed,density,5,20
327,1.17546574254166,1000,3324.87119460657,13335.1721551286,-999.810013160298,-0.180057259924187,exponential,mixed,density,5,10
367,1.17546574265555,999.999999999996,3324.87119467314,13335.1721550242,-999.810013179458,-0.180057638399509,exponential,mixed,density,5,10
407,1.17546574273162,1000,3324.87119472092,13335.172154969,-999.810013196533,-0.180058010839978,exponential,mixed,density,5,10
447,1.17546574277168,999.999999999999,3324.87119474799,13335.1721549678,-999.810013210521,-0.180058372118931,exponential,mixed,density,5,10
487,1.17546574277718,999.999999999997,3324.87119475366,13335.1721550221,-999.810013221179,-0.180058717996262,exponential,mixed,density,5,10
327,1.17546574254166,1000,3324.87119460657,13335.1721551286,-999.810013160298,-0.180057259924187,exponential,mixed,density,5,5
367,1.17546574265523,999.999999999995,3324.87119467314,13335.1721550242,-999.810013179458,-0.180057638399508,exponential,mixed,density,5,5
407,1.1754657427314,1000,3324.87119472092,13335.172154969,-999.810013196533,-0.180058010839977,exponential,mixed,density,5,5
447,1.17546574277166,1000,3324.87119474799,13335.1721549677,-999.810013210521,-0.18005837211893,exponential,mixed,density,5,5
487,1.17546574277698,999.999999999998,3324.87119475367,13335.1721550221,-999.810013221179,-0.180058717996261,exponential,mixed,density,5,5
327,1.17546558336376,1000,3324.87135028027,13335.1729280137,-999.809635581854,-0.180072884152549,exponential,mixed,displacement,6,20
367,1.17546558366538,1000,3324.87135034549,13335.1729279103,-999.809635338341,-0.180073243971412,exponential,mixed,displacement,6,20
407,1.17546558372491,1000,3324.87135039196,13335.1729278559,-999.809635119772,-0.180073596413067,exponential,mixed,displacement,6,20
