deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,1.25283641666667,0.02497225,0.03796575,1.316641,2.24547611214206e-08,3.38799778735699e-08,6.04394952418733e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32963678850717e-09,-4.54747350886464e-13,1.72132513398537e-06,7.30642568669282e-07,-999.800000203521,-0.199998805755572,exponential,waves,compatible,4
20,160,32,0,0.832414416666667,0.0798554166666667,0.10546875,1.01851883333333,4.05448491109218e-11,3.51712554713269e-13,4.46282612827229e-10,0,0,0,1.1734508710396,3.36111583010279e-10,1.70530256582424e-12,8.6482941696886e-08,-2.02750015887432e-07,-999.800000037683,-0.199999683797487,exponential,waves,divergence,5
10,160,64,0,1.670416125,0.07690375,0.102277958333333,1.850409375,6.99947727070707e-12,1.93370685809026e-13,6.78846910374784e-11,0,0,0,1.1734508710396,3.36840333403643e-10,2.27373675443232e-12,8.64492903929204e-08,-2.02977389562875e-07,-999.800000037683,-0.199999683797497,exponential,waves,divergence,5
5,160,128,0,3.53052620833333,0.0808495833333333,0.102280208333333,3.71460029166667,1.73668370600358e-12,9.89014677370764e-14,1.92921131782467e-11,0,0,0,1.1734508710396,3.36635830322507e-10,2.95585778076202e-12,8.64442881720606e-08,-2.03002855414525e-07,-999.800000037683,-0.199999683797498,exponential,waves,divergence,5
20,160,32,0,0.810820958333333,0.0738926666666667,0.116199083333333,1.00173625,4.05448456023785e-11,3.51713818046326e-13,4.46282695282511e-10,0,0,0,1.1734508710396,3.36112027099489e-10,1.70530256582424e-12,8.6482941696886e-08,-2.02750015887432e-07,-999.800000037683,-0.199999683797469,exponential,waves,advective,5
10,160,64,0,1.6477245,0.0804873333333333,0.112058666666667,1.84109954166667,6.99948130888266e-12,1.93414339448397e-13,6.78847172599762e-11,0,0,0,1.1734508710396,3.36839445225223e-10,2.27373675443232e-12,8.64492903929204e-08,-2.02977389562875e-07,-999.800000037683,-0.19999968379748,exponential,waves,advective,5
5,160,128,0,3.42650279166667,0.0799803333333333,0.112714416666667,3.62007491666667,1.73667091009526e-12,9.86990908773028e-14,1.92922745289246e-11,0,0,0,1.1734508710396,3.36636052367112e-10,2.95585778076202e-12,8.64442881720606e-08,-2.03002855414525e-07,-999.800000037683,-0.19999968379748,exponential,waves,advective,5
20,160,32,0,1.008327625,0.0777339166666667,0.1068975,1.1937215,4.05448473193868e-11,3.51712554713269e-13,4.46282650408414e-10,0,0,0,1.1734508710396,3.36112027099489e-10,1.70530256582424e-12,8.6482941696886e-08,-2.02750015887432e-07,-999.800000037683,-0.199999683797478,exponential,waves,split,5
10,160,64,0,1.90546408333333,0.0734544583333333,0.111356541666667,2.09106166666667,6.99947932136359e-12,1.93474060046289e-13,6.7884700898958e-11,0,0,0,1.1734508710396,3.36839889314433e-10,2.27373675443232e-12,8.64492903929204e-08,-2.02977389562875e-07,-999.800000037683,-0.199999683797489,exponential,waves,split,5
5,160,128,0,3.832422125,0.0732779583333333,0.0999970833333333,4.00644595833333,1.7366773774226e-12,9.88385504521919e-14,1.92921960320254e-11,0,0,0,1.1734508710396,3.36635608277902e-10,2.95585778076202e-12,8.64442881720606e-08,-2.03002855414525e-07,-999.800000037683,-0.199999683797489,exponential,waves,split,5
20,160,32,0,0.942394208333333,0.072749,0.111734958333333,1.1276315,4.05448473053799e-11,3.51712554713269e-13,4.46282650408414e-10,0,0,0,1.1734508710396,3.36112027099489e-10,1.70530256582424e-12,8.6482941696886e-08,-2.02750015887432e-07,-999.800000037683,-0.199999683797478,exponential,waves,compatible,5
10,160,64,0,1.81278891666667,0.0737277083333333,0.11056175,1.99802754166667,6.99947931742133e-12,1.93474060046289e-13,6.7884700898958e-11,0,0,0,1.1734508710396,3.36839889314433e-10,2.27373675443232e-12,8.64492903929204e-08,-2.02977389562875e-07,-999.800000037683,-0.199999683797489,exponential,waves,compatible,5
5,160,128,0,3.60247083333333,0.0763540833333333,0.104276041666667,3.783913,1.73667736389999e-12,9.88385504521919e-14,1.92921960320254e-11,0,0,0,1.1734508710396,3.36635608277902e-10,2.95585778076202e-12,8.64442881720606e-08,-2.03002855414525e-07,-999.800000037683,-0.199999683797489,exponential,waves,compatible,5
