deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,1.09335175,0.02285225,0.0336032083333333,1.15108541666667,1.33423570404074e-08,1.56225774170299e-08,7.41368163113999e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712819986765e-09,-7.95807864051312e-13,6.15655153524131e-08,-1.56806636368856e-05,-999.800000240288,-0.19999967590743,constant,waves,compatible,4
20,160,32,0,0.745170375,0.169461416666667,0.0916906666666667,1.00768208333333,4.67543804790604e-11,3.76194173285809e-13,5.1384396620307e-10,0,0,0,0.829594201240327,1.20741416864689e-10,1.93267624126747e-12,2.33558239415288e-09,-1.39890471473336e-06,-999.800000046278,-0.199999908958239,constant,waves,divergence,5
10,160,64,0,1.78270620833333,0.0689425416666667,0.085502375,1.939280375,9.65824129038404e-12,2.42459800214732e-13,9.64412005233054e-11,0,0,0,0.829594201240327,1.24344534668808e-10,1.25055521493778e-12,2.27009877562523e-09,-1.39949406730011e-06,-999.800000046278,-0.199999908958243,constant,waves,divergence,5
5,160,128,0,3.505585875,0.072411625,0.112592458333333,3.69213325,2.39029739646448e-12,1.41268106145677e-13,2.3357252101777e-11,0,0,0,0.829594201240327,1.24502297360607e-10,1.13686837721616e-13,2.26555130211636e-09,-1.39951589517295e-06,-999.800000046278,-0.199999908958243,constant,waves,divergence,5
20,160,32,0,0.835897166666666,0.06684325,0.0881522916666667,0.992273875,4.67543747158457e-11,3.76150469264588e-13,5.13843864369577e-10,0,0,0,0.829594201240327,1.20741527886992e-10,1.93267624126747e-12,2.33558239415288e-09,-1.39890471473336e-06,-999.800000046278,-0.199999908958238,constant,waves,advective,5
10,160,64,0,1.469495125,0.0593790416666667,0.12227875,1.65236166666667,9.65823641173095e-12,2.42415813917352e-13,9.64414412657284e-11,0,0,0,0.829594201240327,1.24344756713413e-10,1.25055521493778e-12,2.27009877562523e-09,-1.39949406730011e-06,-999.800000046278,-0.199999908958242,constant,waves,advective,5
5,160,128,0,3.11354779166667,0.0713604166666667,0.0859434583333333,3.27201529166667,2.39030275561221e-12,1.41101306652794e-13,2.33575722542603e-11,0,0,0,0.829594201240327,1.24502519405212e-10,1.13686837721616e-13,2.26555130211636e-09,-1.39951589517295e-06,-999.800000046278,-0.199999908958243,constant,waves,advective,5
20,160,32,0,0.895276875,0.0592745833333333,0.0879988333333333,1.04377354166667,4.67543775861209e-11,3.76194173285809e-13,5.13843917661119e-10,0,0,0,0.829594201240327,1.20741416864689e-10,1.93267624126747e-12,2.33558239415288e-09,-1.39890471473336e-06,-999.800000046278,-0.199999908958238,constant,waves,split,5
10,160,64,0,1.70600983333333,0.069418625,0.10302825,1.879684625,9.65823882247905e-12,2.42434142511137e-13,9.64413235377518e-11,0,0,0,0.829594201240327,1.2434464569111e-10,1.25055521493778e-12,2.27009877562523e-09,-1.39949406730011e-06,-999.800000046278,-0.199999908958243,constant,waves,split,5
5,160,128,0,4.33557291666667,0.0689695833333333,0.115668041666667,4.52138783333333,2.390300127138e-12,1.41151681987013e-13,2.33574144526971e-11,0,0,0,0.829594201240327,1.24502741449817e-10,1.13686837721616e-13,2.26555130211636e-09,-1.39951589517295e-06,-999.800000046278,-0.199999908958243,constant,waves,split,5
