profile,amplitude,time,config,form,family,rmsError,referenceRMS
exponential,0.0001,901,7,divergence,Amda,0,8.47476719442428e-14
exponential,0.0001,901,7,advective,Ag_q,1.79971273724668e-30,9.59889596850752e-20
exponential,0.0001,901,7,advective,Ag_0,2.55639768487329e-26,3.287844148897e-17
exponential,0.0001,901,7,advective,Aw_p,8.53228654546563e-29,1.55926465035338e-14
exponential,0.0001,901,7,advective,Aw_m,7.12542082922173e-29,7.40020808798803e-15
exponential,0.0001,901,7,advective,Aio,1.03830092831726e-27,1.0599046102725e-12
exponential,0.0001,901,7,advective,Amda,1.77776137490752e-25,8.47476719442428e-14
exponential,0.0001,901,7,split,Ag_q,8.99853436839402e-31,9.59889596850752e-20
exponential,0.0001,901,7,split,Ag_0,1.27819882926604e-26,3.287844148897e-17
exponential,0.0001,901,7,split,Aw_p,4.51010805591332e-29,1.55926465035338e-14
exponential,0.0001,901,7,split,Aw_m,3.80517240858641e-29,7.40020808798803e-15
exponential,0.0001,901,7,split,Aio,1.08017952276381e-27,1.0599046102725e-12
exponential,0.0001,901,7,split,Amda,8.88677230926989e-26,8.47476719442428e-14
exponential,0.0001,901,7,compatible,Ag_q,8.99804660157032e-31,9.59889596850752e-20
exponential,0.0001,901,7,compatible,Ag_0,1.27820152447061e-26,3.287844148897e-17
exponential,0.0001,901,7,compatible,Aw_p,1.7271601183737e-28,1.55926465035338e-14
exponential,0.0001,901,7,compatible,Aw_m,1.95613942427817e-28,7.40020808798803e-15
exponential,0.0001,901,7,compatible,Aio,1.16785702424341e-27,1.0599046102725e-12
exponential,0.0001,901,7,compatible,Amda,8.89267790797749e-26,8.47476719442428e-14
exponential,0.1,327,1,divergence,Ag_q,2.9389919424095e-23,4.91789660291148e-13
exponential,0.1,327,1,divergence,Ag_0,4.39689042625379e-19,2.08454093519296e-10
exponential,0.1,327,1,divergence,Aw_p,3.05618959890678e-11,1.93966756129526e-07
exponential,0.1,327,1,divergence,Aw_m,3.05618962048271e-11,1.21870370840677e-07
exponential,0.1,327,1,divergence,Aio,3.37544113556596e-16,1.07635992378845e-06
exponential,0.1,327,1,divergence,Amda,3.52075226544523e-19,1.44155591468083e-07
exponential,0.1,327,1,advective,Ag_q,7.44321749781064e-24,4.91789660291148e-13
exponential,0.1,327,1,advective,Ag_0,1.15240730421577e-19,2.08454093519296e-10
exponential,0.1,327,1,advective,Aw_p,3.05618959895004e-11,1.93966756129526e-07
exponential,0.1,327,1,advective,Aw_m,3.0561896205095e-11,1.21870370840677e-07
exponential,0.1,327,1,advective,Aio,3.3762352231822e-16,1.07635992378845e-06
exponential,0.1,327,1,advective,Amda,1.8451962041703e-19,1.44155591468083e-07
exponential,0.1,327,1,split,Ag_q,1.82207186308458e-23,4.91789660291148e-13
exponential,0.1,327,1,split,Ag_0,2.77256026179149e-19,2.08454093519296e-10
exponential,0.1,327,1,split,Aw_p,3.05618959892832e-11,1.93966756129526e-07
exponential,0.1,327,1,split,Aw_m,3.05618962049601e-11,1.21870370840677e-07
exponential,0.1,327,1,split,Aio,3.37584000167935e-16,1.07635992378845e-06
exponential,0.1,327,1,split,Amda,2.6788597216296e-19,1.44155591468083e-07
exponential,0.1,327,1,compatible,Ag_q,1.5724075688939e-22,4.91789660291148e-13
exponential,0.1,327,1,compatible,Ag_0,3.28216869417176e-19,2.08454093519296e-10
exponential,0.1,327,1,compatible,Aw_p,3.05618976686186e-11,1.93966756129526e-07
exponential,0.1,327,1,compatible,Aw_m,3.05618974948323e-11,1.21870370840677e-07
exponential,0.1,327,1,compatible,Aio,4.15675910810511e-18,1.07635992378845e-06
exponential,0.1,327,1,compatible,Amda,2.67861829581118e-19,1.44155591468083e-07
exponential,0.1,327,2,divergence,Ag_q,8.1593475126811e-24,4.91789660291148e-13
exponential,0.1,327,2,divergence,Ag_0,1.12921116166766e-19,2.08454093519296e-10
exponential,0.1,327,2,divergence,Aw_p,5.81343168405716e-12,1.93966756129526e-07
exponential,0.1,327,2,divergence,Aw_m,5.81343168426082e-12,1.21870370840677e-07
exponential,0.1,327,2,divergence,Aio,4.63031035136206e-21,1.07635992378845e-06
exponential,0.1,327,2,divergence,Amda,2.07270714645764e-19,1.44155591468083e-07
exponential,0.1,327,2,advective,Ag_q,8.24583405850442e-24,4.91789660291148e-13
exponential,0.1,327,2,advective,Ag_0,1.13027911548044e-19,2.08454093519296e-10
exponential,0.1,327,2,advective,Aw_p,5.81343168580668e-12,1.93966756129526e-07
exponential,0.1,327,2,advective,Aw_m,5.81343168578821e-12,1.21870370840677e-07
exponential,0.1,327,2,advective,Aio,4.32581771826554e-21,1.07635992378845e-06
exponential,0.1,327,2,advective,Amda,1.84402560725501e-19,1.44155591468083e-07
exponential,0.1,327,2,split,Ag_q,8.05712201596109e-24,4.91789660291148e-13
exponential,0.1,327,2,split,Ag_0,1.12970778248413e-19,2.08454093519296e-10
exponential,0.1,327,2,split,Aw_p,5.81343168493134e-12,1.93966756129526e-07
exponential,0.1,327,2,split,Aw_m,5.81343168502439e-12,1.21870370840677e-07
exponential,0.1,327,2,split,Aio,4.54293345708866e-21,1.07635992378845e-06
exponential,0.1,327,2,split,Amda,1.95741524390994e-19,1.44155591468083e-07
exponential,0.1,327,2,compatible,Ag_q,8.05725667000633e-24,4.91789660291148e-13
exponential,0.1,327,2,compatible,Ag_0,1.12970752371664e-19,2.08454093519296e-10
exponential,0.1,327,2,compatible,Aw_p,5.81343168493057e-12,1.93966756129526e-07
exponential,0.1,327,2,compatible,Aw_m,5.81343168502438e-12,1.21870370840677e-07
exponential,0.1,327,2,compatible,Aio,4.6843577904555e-21,1.07635992378845e-06
exponential,0.1,327,2,compatible,Amda,1.95751873235213e-19,1.44155591468083e-07
exponential,0.1,327,3,divergence,Ag_q,3.66751439912396e-24,2.2765437617893e-13
exponential,0.1,327,3,divergence,Ag_0,5.22761499009028e-20,9.64954948300159e-11
exponential,0.1,327,3,divergence,Aw_p,2.78809734831424e-12,8.97891607565659e-08
exponential,0.1,327,3,divergence,Aw_m,2.78809734831132e-12,5.64150194461023e-08
exponential,0.1,327,3,divergence,Aio,4.6816007799588e-21,1.07635992378845e-06
exponential,0.1,327,3,divergence,Amda,2.07534908863106e-19,1.44155591468083e-07
exponential,0.1,327,3,advective,Ag_q,3.67064982499213e-24,2.2765437617893e-13
exponential,0.1,327,3,advective,Ag_0,5.23246090993504e-20,9.64954948300159e-11
exponential,0.1,327,3,advective,Aw_p,2.78809734831302e-12,8.97891607565659e-08
exponential,0.1,327,3,advective,Aw_m,2.7880973483103e-12,5.64150194461023e-08
exponential,0.1,327,3,advective,Aio,4.27448159161797e-21,1.07635992378845e-06
exponential,0.1,327,3,advective,Amda,1.8440404919848e-19,1.44155591468083e-07
exponential,0.1,327,3,split,Ag_q,3.66907278703944e-24,2.2765437617893e-13
exponential,0.1,327,3,split,Ag_0,5.23003824041235e-20,9.64954948300159e-11
exponential,0.1,327,3,split,Aw_p,2.78809734831335e-12,8.97891607565659e-08
exponential,0.1,327,3,split,Aw_m,2.78809734831071e-12,5.64150194461023e-08
exponential,0.1,327,3,split,Aio,4.63161518619602e-21,1.07635992378845e-06
exponential,0.1,327,3,split,Amda,1.95846965716822e-19,1.44155591468083e-07
exponential,0.1,327,3,compatible,Ag_q,3.66908961506757e-24,2.2765437617893e-13
exponential,0.1,327,3,compatible,Ag_0,5.23003733504829e-20,9.64954948300159e-11
exponential,0.1,327,3,compatible,Aw_p,2.7880973483131e-12,8.97891607565659e-08
exponential,0.1,327,3,compatible,Aw_m,2.78809734831082e-12,5.64150194461023e-08
exponential,0.1,327,3,compatible,Aio,4.67477699314943e-21,1.07635992378845e-06
exponential,0.1,327,3,compatible,Amda,1.95894479446622e-19,1.44155591468083e-07
exponential,0.1,327,4,divergence,Ag_q,3.65210180399396e-24,2.2765437617893e-13
exponential,0.1,327,4,divergence,Ag_0,5.09505398322474e-20,9.64954948300159e-11
exponential,0.1,327,4,divergence,Aw_p,7.76794187645274e-13,8.97891607565659e-08
exponential,0.1,327,4,divergence,Aw_m,7.76794187642442e-13,5.64150194461023e-08
exponential,0.1,327,4,divergence,Aio,2.06522595483258e-21,1.07635992378845e-06
exponential,0.1,327,4,divergence,Amda,1.86081669526943e-19,1.44155591468083e-07
exponential,0.1,327,4,advective,Ag_q,3.66970009502656e-24,2.2765437617893e-13
exponential,0.1,327,4,advective,Ag_0,5.11952638743577e-20,9.64954948300159e-11
exponential,0.1,327,4,advective,Aw_p,7.76794187643523e-13,8.97891607565659e-08
exponential,0.1,327,4,advective,Aw_m,7.76794187641404e-13,5.64150194461023e-08
exponential,0.1,327,4,advective,Aio,1.71748314426667e-21,1.07635992378845e-06
exponential,0.1,327,4,advective,Amda,1.84538241665078e-19,1.44155591468083e-07
exponential,0.1,327,4,split,Ag_q,3.66088685086133e-24,2.2765437617893e-13
exponential,0.1,327,4,split,Ag_0,5.10728697993255e-20,9.64954948300159e-11
exponential,0.1,327,4,split,Aw_p,7.76794187644152e-13,8.97891607565659e-08
exponential,0.1,327,4,split,Aw_m,7.7679418764179e-13,5.64150194461023e-08
exponential,0.1,327,4,split,Aio,1.83326282873979e-21,1.07635992378845e-06
exponential,0.1,327,4,split,Amda,1.85364527087463e-19,1.44155591468083e-07
exponential,0.1,327,4,compatible,Ag_q,3.66104476000718e-24,2.2765437617893e-13
exponential,0.1,327,4,compatible,Ag_0,5.10729302621609e-20,9.64954948300159e-11
exponential,0.1,327,4,compatible,Aw_p,7.76794187642913e-13,8.97891607565659e-08
exponential,0.1,327,4,compatible,Aw_m,7.76794187640619e-13,5.64150194461023e-08
exponential,0.1,327,4,compatible,Aio,2.08417935218737e-21,1.07635992378845e-06
exponential,0.1,327,4,compatible,Amda,1.85274231995331e-19,1.44155591468083e-07
exponential,0.1,327,5,divergence,Ag_q,2.06106190258332e-24,1.09967511104254e-13
exponential,0.1,327,5,divergence,Ag_0,2.93524101317414e-20,4.66117523297245e-11
exponential,0.1,327,5,divergence,Aw_p,2.6909496799532e-13,4.33722852083783e-08
exponential,0.1,327,5,divergence,Aw_m,2.69094967995812e-13,2.72510433647699e-08
exponential,0.1,327,5,divergence,Aio,2.92443227406323e-21,1.07635992378845e-06
exponential,0.1,327,5,divergence,Amda,2.66299309441075e-19,1.44155591468083e-07
exponential,0.1,327,5,advective,Ag_q,1.77263450711024e-24,1.09967511104254e-13
exponential,0.1,327,5,advective,Ag_0,2.52916414485606e-20,4.66117523297245e-11
exponential,0.1,327,5,advective,Aw_p,2.69094967995373e-13,4.33722852083783e-08
exponential,0.1,327,5,advective,Aw_m,2.69094967995696e-13,2.72510433647699e-08
exponential,0.1,327,5,advective,Aio,2.65787934728503e-21,1.07635992378845e-06
exponential,0.1,327,5,advective,Amda,1.8462381620316e-19,1.44155591468083e-07
exponential,0.1,327,5,split,Ag_q,1.91684327459073e-24,1.09967511104254e-13
exponential,0.1,327,5,split,Ag_0,2.73176939969895e-20,4.66117523297245e-11
exponential,0.1,327,5,split,Aw_p,2.69094967995346e-13,4.33722852083783e-08
exponential,0.1,327,5,split,Aw_m,2.69094967995802e-13,2.72510433647699e-08
exponential,0.1,327,5,split,Aio,2.66248289886374e-21,1.07635992378845e-06
exponential,0.1,327,5,split,Amda,2.25122500171277e-19,1.44155591468083e-07
exponential,0.1,327,5,compatible,Ag_q,1.91688468404193e-24,1.09967511104254e-13
exponential,0.1,327,5,compatible,Ag_0,2.73176953696892e-20,4.66117523297245e-11
exponential,0.1,327,5,compatible,Aw_p,2.69094967995474e-13,4.33722852083783e-08
exponential,0.1,327,5,compatible,Aw_m,2.69094967995781e-13,2.72510433647699e-08
exponential,0.1,327,5,compatible,Aio,2.45002359567291e-21,1.07635992378845e-06
exponential,0.1,327,5,compatible,Amda,2.25072416881214e-19,1.44155591468083e-07
exponential,0.1,327,6,divergence,Ag_q,2.06113330157502e-24,1.09967511104254e-13
exponential,0.1,327,6,divergence,Ag_0,2.93757535268592e-20,4.66117523297245e-11
exponential,0.1,327,6,divergence,Aw_p,2.67379587653364e-13,4.33722852083783e-08
exponential,0.1,327,6,divergence,Aw_m,2.67379587653787e-13,2.72510433647699e-08
exponential,0.1,327,6,divergence,Aio,3.02556389388549e-21,1.07635992378845e-06
exponential,0.1,327,6,divergence,Amda,2.63473567297649e-19,1.44155591468083e-07
exponential,0.1,327,6,advective,Ag_q,1.77261694308095e-24,1.09967511104254e-13
exponential,0.1,327,6,advective,Ag_0,2.5291577832851e-20,4.66117523297245e-11
exponential,0.1,327,6,advective,Aw_p,2.67379587653645e-13,4.33722852083783e-08
exponential,0.1,327,6,advective,Aw_m,2.67379587653897e-13,2.72510433647699e-08
exponential,0.1,327,6,advective,Aio,2.55024519602312e-21,1.07635992378845e-06
exponential,0.1,327,6,advective,Amda,1.84508833339308e-19,1.44155591468083e-07
exponential,0.1,327,6,split,Ag_q,1.9168860226225e-24,1.09967511104254e-13
exponential,0.1,327,6,split,Ag_0,2.73303063529083e-20,4.66117523297245e-11
exponential,0.1,327,6,split,Aw_p,2.6737958765359e-13,4.33722852083783e-08
exponential,0.1,327,6,split,Aw_m,2.6737958765398e-13,2.72510433647699e-08
exponential,0.1,327,6,split,Aio,2.63442751665046e-21,1.07635992378845e-06
exponential,0.1,327,6,split,Amda,2.23783814627451e-19,1.44155591468083e-07
exponential,0.1,327,6,compatible,Ag_q,1.91692917125668e-24,1.09967511104254e-13
exponential,0.1,327,6,compatible,Ag_0,2.733032802559e-20,4.66117523297245e-11
exponential,0.1,327,6,compatible,Aw_p,2.67379587653679e-13,4.33722852083783e-08
exponential,0.1,327,6,compatible,Aw_m,2.67379587653916e-13,2.72510433647699e-08
exponential,0.1,327,6,compatible,Aio,2.41575130904477e-21,1.07635992378845e-06
exponential,0.1,327,6,compatible,Amda,2.23744354511217e-19,1.44155591468083e-07
exponential,0.1,327,7,divergence,Ag_q,0,1.09967511104254e-13
exponential,0.1,327,7,divergence,Ag_0,0,4.66117523297245e-11
exponential,0.1,327,7,divergence,Aw_p,0,4.33722852083783e-08
exponential,0.1,327,7,divergence,Aw_m,0,2.72510433647699e-08
exponential,0.1,327,7,divergence,Aio,0,1.07635992378845e-06
exponential,0.1,327,7,divergence,Amda,0,1.44155591468083e-07
exponential,0.1,327,7,advective,Ag_q,1.77207791659584e-24,1.09967511104254e-13
exponential,0.1,327,7,advective,Ag_0,2.51965985646597e-20,4.66117523297245e-11
exponential,0.1,327,7,advective,Aw_p,1.92537703613271e-22,4.33722852083783e-08
exponential,0.1,327,7,advective,Aw_m,1.35698826531041e-22,2.72510433647699e-08
exponential,0.1,327,7,advective,Aio,8.69114626224215e-22,1.07635992378845e-06
exponential,0.1,327,7,advective,Amda,1.84725089578138e-19,1.44155591468083e-07
exponential,0.1,327,7,split,Ag_q,8.86004665320592e-25,1.09967511104254e-13
exponential,0.1,327,7,split,Ag_0,1.2598303976051e-20,4.66117523297245e-11
exponential,0.1,327,7,split,Aw_p,1.02707415460285e-22,4.33722852083783e-08
exponential,0.1,327,7,split,Aw_m,7.81403125337786e-23,2.72510433647699e-08
exponential,0.1,327,7,split,Aio,1.59740705564113e-22,1.07635992378845e-06
exponential,0.1,327,7,split,Amda,9.23696041092316e-20,1.44155591468083e-07
exponential,0.1,327,7,compatible,Ag_q,8.85991777656694e-25,1.09967511104254e-13
exponential,0.1,327,7,compatible,Ag_0,1.25983376132489e-20,4.66117523297245e-11
exponential,0.1,327,7,compatible,Aw_p,1.55144355242312e-22,4.33722852083783e-08
exponential,0.1,327,7,compatible,Aw_m,1.83441971870845e-22,2.72510433647699e-08
exponential,0.1,327,7,compatible,Aio,1.46930373679611e-21,1.07635992378845e-06
exponential,0.1,327,7,compatible,Amda,9.24084268909479e-20,1.44155591468083e-07
exponential,0.1,901,1,divergence,Ag_q,1.82592383591789e-25,1.53654079282819e-14
exponential,0.1,901,1,divergence,Ag_0,3.03346498830891e-21,9.40393686321835e-12
exponential,0.1,901,1,divergence,Aw_p,2.8582283569915e-11,1.12545798924139e-08
exponential,0.1,901,1,divergence,Aw_m,2.85822835702647e-11,5.73789974743319e-09
exponential,0.1,901,1,divergence,Aio,2.31155115295536e-18,7.22506417079246e-09
exponential,0.1,901,1,divergence,Amda,3.00780452764233e-20,1.06312756885925e-09
exponential,0.1,901,1,advective,Ag_q,5.51053058484708e-26,1.53654079282819e-14
exponential,0.1,901,1,advective,Ag_0,1.12159969552523e-21,9.40393686321835e-12
exponential,0.1,901,1,advective,Aw_p,2.85822835700123e-11,1.12545798924139e-08
exponential,0.1,901,1,advective,Aw_m,2.85822835703578e-11,5.73789974743319e-09
exponential,0.1,901,1,advective,Aio,2.31206638468496e-18,7.22506417079246e-09
exponential,0.1,901,1,advective,Amda,9.91493063180421e-21,1.06312756885925e-09
exponential,0.1,901,1,split,Ag_q,1.13969976891505e-25,1.53654079282819e-14
exponential,0.1,901,1,split,Ag_0,2.03890013224636e-21,9.40393686321835e-12
exponential,0.1,901,1,split,Aw_p,2.85822835699637e-11,1.12545798924139e-08
exponential,0.1,901,1,split,Aw_m,2.85822835703114e-11,5.73789974743319e-09
exponential,0.1,901,1,split,Aio,2.31180996350116e-18,7.22506417079246e-09
exponential,0.1,901,1,split,Amda,1.9821663114032e-20,1.06312756885925e-09
exponential,0.1,901,1,compatible,Ag_q,1.07204701379955e-24,1.53654079282819e-14
exponential,0.1,901,1,compatible,Ag_0,3.33204881443585e-21,9.40393686321835e-12
exponential,0.1,901,1,compatible,Aw_p,2.85822836218142e-11,1.12545798924139e-08
exponential,0.1,901,1,compatible,Aw_m,2.85822836179087e-11,5.73789974743319e-09
exponential,0.1,901,1,compatible,Aio,2.18127917851996e-20,7.22506417079246e-09
exponential,0.1,901,1,compatible,Amda,1.98155940682758e-20,1.06312756885925e-09
exponential,0.1,901,2,divergence,Ag_q,5.90303061144612e-26,1.53654079282819e-14
exponential,0.1,901,2,divergence,Ag_0,6.72866510974082e-22,9.40393686321835e-12
exponential,0.1,901,2,divergence,Aw_p,5.38813333687066e-12,1.12545798924139e-08
exponential,0.1,901,2,divergence,Aw_m,5.38813333684834e-12,5.73789974743319e-09
exponential,0.1,901,2,divergence,Aio,2.21383705472545e-22,7.22506417079246e-09
exponential,0.1,901,2,divergence,Amda,9.37597585757901e-21,1.06312756885925e-09
exponential,0.1,901,2,advective,Ag_q,5.8155707320647e-26,1.53654079282819e-14
exponential,0.1,901,2,advective,Ag_0,6.70414982750896e-22,9.40393686321835e-12
exponential,0.1,901,2,advective,Aw_p,5.3881333373712e-12,1.12545798924139e-08
exponential,0.1,901,2,advective,Aw_m,5.38813333734868e-12,5.73789974743319e-09
exponential,0.1,901,2,advective,Aio,2.25436474886985e-22,7.22506417079246e-09
exponential,0.1,901,2,advective,Amda,9.89854256836449e-21,1.06312756885925e-09
exponential,0.1,901,2,split,Ag_q,5.82844380419989e-26,1.53654079282819e-14
exponential,0.1,901,2,split,Ag_0,6.71592716300518e-22,9.40393686321835e-12
exponential,0.1,901,2,split,Aw_p,5.38813333712085e-12,1.12545798924139e-08
exponential,0.1,901,2,split,Aw_m,5.38813333709838e-12,5.73789974743319e-09
exponential,0.1,901,2,split,Aio,2.23491175678089e-22,7.22506417079246e-09
exponential,0.1,901,2,split,Amda,9.63692439618943e-21,1.06312756885925e-09
exponential,0.1,901,2,compatible,Ag_q,5.82842263813087e-26,1.53654079282819e-14
exponential,0.1,901,2,compatible,Ag_0,6.71592792424915e-22,9.40393686321835e-12
exponential,0.1,901,2,compatible,Aw_p,5.38813333712105e-12,1.12545798924139e-08
exponential,0.1,901,2,compatible,Aw_m,5.38813333709858e-12,5.73789974743319e-09
exponential,0.1,901,2,compatible,Aio,2.23735701214982e-22,7.22506417079246e-09
exponential,0.1,901,2,compatible,Amda,9.63680531074551e-21,1.06312756885925e-09
exponential,0.1,901,3,divergence,Ag_q,2.15014892846303e-26,7.11280175060397e-15
exponential,0.1,901,3,divergence,Ag_0,1.19490411166293e-21,4.3531768824798e-12
exponential,0.1,901,3,divergence,Aw_p,2.72231239054573e-12,5.20985814481131e-09
exponential,0.1,901,3,divergence,Aw_m,2.72231239054538e-12,2.65613146884969e-09
exponential,0.1,901,3,divergence,Aio,2.12838855953724e-22,7.22506417079246e-09
exponential,0.1,901,3,divergence,Amda,9.62068961522901e-21,1.06312756885925e-09
exponential,0.1,901,3,advective,Ag_q,2.15410445319978e-26,7.11280175060397e-15
exponential,0.1,901,3,advective,Ag_0,1.20416161731992e-21,4.3531768824798e-12
exponential,0.1,901,3,advective,Aw_p,2.72231239054539e-12,5.20985814481131e-09
exponential,0.1,901,3,advective,Aw_m,2.72231239054504e-12,2.65613146884969e-09
exponential,0.1,901,3,advective,Aio,2.19424119726398e-22,7.22506417079246e-09
exponential,0.1,901,3,advective,Amda,9.90000433992784e-21,1.06312756885925e-09
exponential,0.1,901,3,split,Ag_q,2.15197694514313e-26,7.11280175060397e-15
exponential,0.1,901,3,split,Ag_0,1.19946106764385e-21,4.3531768824798e-12
exponential,0.1,901,3,split,Aw_p,2.72231239054559e-12,5.20985814481131e-09
exponential,0.1,901,3,split,Aw_m,2.72231239054525e-12,2.65613146884969e-09
exponential,0.1,901,3,split,Aio,2.16053717667632e-22,7.22506417079246e-09
exponential,0.1,901,3,split,Amda,9.7601741413546e-21,1.06312756885925e-09
exponential,0.1,901,3,compatible,Ag_q,2.15201162836072e-26,7.11280175060397e-15
exponential,0.1,901,3,compatible,Ag_0,1.19946093208102e-21,4.3531768824798e-12
exponential,0.1,901,3,compatible,Aw_p,2.72231239054555e-12,5.20985814481131e-09
exponential,0.1,901,3,compatible,Aw_m,2.72231239054522e-12,2.65613146884969e-09
exponential,0.1,901,3,compatible,Aio,2.16466093662125e-22,7.22506417079246e-09
exponential,0.1,901,3,compatible,Amda,9.75993584600627e-21,1.06312756885925e-09
exponential,0.1,901,4,divergence,Ag_q,2.24102375653403e-26,7.11280175060397e-15
exponential,0.1,901,4,divergence,Ag_0,1.20634767412694e-21,4.3531768824798e-12
exponential,0.1,901,4,divergence,Aw_p,7.03730980900154e-13,5.20985814481131e-09
exponential,0.1,901,4,divergence,Aw_m,7.0373098089994e-13,2.65613146884969e-09
exponential,0.1,901,4,divergence,Aio,2.63897483598194e-23,7.22506417079246e-09
exponential,0.1,901,4,divergence,Amda,9.03666881088385e-21,1.06312756885925e-09
exponential,0.1,901,4,advective,Ag_q,2.17060582343282e-26,7.11280175060397e-15
exponential,0.1,901,4,advective,Ag_0,1.20113289222583e-21,4.3531768824798e-12
exponential,0.1,901,4,advective,Aw_p,7.03730980899882e-13,5.20985814481131e-09
exponential,0.1,901,4,advective,Aw_m,7.03730980899698e-13,2.65613146884969e-09
exponential,0.1,901,4,advective,Aio,4.09763156222476e-23,7.22506417079246e-09
exponential,0.1,901,4,advective,Amda,9.89800624052716e-21,1.06312756885925e-09
exponential,0.1,901,4,split,Ag_q,2.20036702397106e-26,7.11280175060397e-15
exponential,0.1,901,4,split,Ag_0,1.20267375947316e-21,4.3531768824798e-12
exponential,0.1,901,4,split,Aw_p,7.03730980900172e-13,5.20985814481131e-09
exponential,0.1,901,4,split,Aw_m,7.03730980899982e-13,2.65613146884969e-09
exponential,0.1,901,4,split,Aio,3.30247642454442e-23,7.22506417079246e-09
exponential,0.1,901,4,split,Amda,9.46746085035883e-21,1.06312756885925e-09
exponential,0.1,901,4,compatible,Ag_q,2.20025262117051e-26,7.11280175060397e-15
exponential,0.1,901,4,compatible,Ag_0,1.20267380012849e-21,4.3531768824798e-12
exponential,0.1,901,4,compatible,Aw_p,7.03730980900047e-13,5.20985814481131e-09
exponential,0.1,901,4,compatible,Aw_m,7.03730980899852e-13,2.65613146884969e-09
exponential,0.1,901,4,compatible,Aio,3.38794106955552e-23,7.22506417079246e-09
exponential,0.1,901,4,compatible,Amda,9.46754581305151e-21,1.06312756885925e-09
exponential,0.1,901,5,divergence,Ag_q,1.5646040432572e-26,3.43580966296526e-15
exponential,0.1,901,5,divergence,Ag_0,3.09651824120045e-21,2.10278420822724e-12
exponential,0.1,901,5,divergence,Aw_p,2.53581633981931e-13,2.51660057425997e-09
exponential,0.1,901,5,divergence,Aw_m,2.53581633981963e-13,1.28303339715259e-09
exponential,0.1,901,5,divergence,Aio,1.128007796833e-22,7.22506417079246e-09
exponential,0.1,901,5,divergence,Amda,1.28920764019307e-20,1.06312756885925e-09
exponential,0.1,901,5,advective,Ag_q,1.19196963131254e-26,3.43580966296526e-15
exponential,0.1,901,5,advective,Ag_0,3.24708256193468e-21,2.10278420822724e-12
exponential,0.1,901,5,advective,Aw_p,2.5358163398198e-13,2.51660057425997e-09
exponential,0.1,901,5,advective,Aw_m,2.53581633982003e-13,1.28303339715259e-09
exponential,0.1,901,5,advective,Aio,1.26465738726716e-22,7.22506417079246e-09
exponential,0.1,901,5,advective,Amda,9.89635335097637e-21,1.06312756885925e-09
exponential,0.1,901,5,split,Ag_q,1.34060128616946e-26,3.43580966296526e-15
exponential,0.1,901,5,split,Ag_0,3.1464317757099e-21,2.10278420822724e-12
exponential,0.1,901,5,split,Aw_p,2.53581633981926e-13,2.51660057425997e-09
exponential,0.1,901,5,split,Aw_m,2.53581633981942e-13,1.28303339715259e-09
exponential,0.1,901,5,split,Aio,1.19203040539799e-22,7.22506417079246e-09
exponential,0.1,901,5,split,Amda,1.13939696933478e-20,1.06312756885925e-09
exponential,0.1,901,5,compatible,Ag_q,1.34064251260524e-26,3.43580966296526e-15
exponential,0.1,901,5,compatible,Ag_0,3.14643170908955e-21,2.10278420822724e-12
exponential,0.1,901,5,compatible,Aw_p,2.53581633981942e-13,2.51660057425997e-09
exponential,0.1,901,5,compatible,Aw_m,2.53581633981966e-13,1.28303339715259e-09
exponential,0.1,901,5,compatible,Aio,1.20313607150224e-22,7.22506417079246e-09
exponential,0.1,901,5,compatible,Amda,1.13937660091435e-20,1.06312756885925e-09
exponential,0.1,901,6,divergence,Ag_q,1.59641660883566e-26,3.43580966296526e-15
exponential,0.1,901,6,divergence,Ag_0,3.34957705082667e-21,2.10278420822724e-12
exponential,0.1,901,6,divergence,Aw_p,2.50130571758349e-13,2.51660057425997e-09
exponential,0.1,901,6,divergence,Aw_m,2.50130571758378e-13,1.28303339715259e-09
exponential,0.1,901,6,divergence,Aio,1.17156633821783e-22,7.22506417079246e-09
exponential,0.1,901,6,divergence,Amda,7.56303200227547e-21,1.06312756885925e-09
exponential,0.1,901,6,advective,Ag_q,1.19198804915105e-26,3.43580966296526e-15
exponential,0.1,901,6,advective,Ag_0,3.24706988474963e-21,2.10278420822724e-12
exponential,0.1,901,6,advective,Aw_p,2.50130571758392e-13,2.51660057425997e-09
exponential,0.1,901,6,advective,Aw_m,2.50130571758413e-13,1.28303339715259e-09
exponential,0.1,901,6,advective,Aio,1.29011222781984e-22,7.22506417079246e-09
exponential,0.1,901,6,advective,Amda,9.89769589163641e-21,1.06312756885925e-09
exponential,0.1,901,6,split,Ag_q,1.35678191047291e-26,3.43580966296526e-15
exponential,0.1,901,6,split,Ag_0,3.27730327773511e-21,2.10278420822724e-12
exponential,0.1,901,6,split,Aw_p,2.50130571758414e-13,2.51660057425997e-09
exponential,0.1,901,6,split,Aw_m,2.50130571758429e-13,1.28303339715259e-09
exponential,0.1,901,6,split,Aio,1.227855822356e-22,7.22506417079246e-09
exponential,0.1,901,6,split,Amda,8.72998568359068e-21,1.06312756885925e-09
exponential,0.1,901,6,compatible,Ag_q,1.35669697159902e-26,3.43580966296526e-15
exponential,0.1,901,6,compatible,Ag_0,3.27730311669226e-21,2.10278420822724e-12
exponential,0.1,901,6,compatible,Aw_p,2.50130571758359e-13,2.51660057425997e-09
exponential,0.1,901,6,compatible,Aw_m,2.5013057175838e-13,1.28303339715259e-09
