deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,2.99871570833333,0.0599685,0.0853485,3.14532225,2.37631241138521e-12,1.45470626591701e-13,2.3223277648728e-11,0,0,0,0.831613257305099,2.47194931191075e-10,-3.06954461848363e-12,1.34125912154559e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,divergence,5
20,160,32,0,0.791695625,0.0614246666666667,0.1012065,0.955554291666667,4.67185539804976e-11,3.73597374231535e-13,5.1370496051631e-10,0,0,0,0.831613257305099,2.43434050695157e-10,-3.06954461848363e-12,1.34164110932034e-07,-6.82652171235532e-07,-999.809999603526,-0.180072884152549,constant,mixed,advective,5
10,160,64,0,1.55422091666667,0.0582202083333333,0.08506925,1.69885408333333,9.6720708651506e-12,2.39952674551094e-13,9.64952757450689e-11,0,0,0,0.831613257305099,2.47042386547491e-10,-2.27373675443232e-12,1.34127731143963e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,advective,5
5,160,128,0,2.963750875,0.07819475,0.085938875,3.12915275,2.37631789024277e-12,1.45430913487176e-13,2.32235958549804e-11,0,0,0,0.831613257305099,2.47194820168772e-10,-3.06954461848363e-12,1.34125912154559e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,advective,5
20,160,32,0,0.800987208333333,0.0680755,0.0907209166666667,0.961025541666667,4.67185567923422e-11,3.73597374231535e-13,5.13705013334209e-10,0,0,0,0.831613257305099,2.4343371762825e-10,-3.06954461848363e-12,1.34164110932034e-07,-6.82652171235532e-07,-999.809999603526,-0.180072884152549,constant,mixed,split,5
10,160,64,0,1.55709575,0.0612805833333333,0.0754382916666667,1.695074125,9.67207322865644e-12,2.39954526287822e-13,9.64951537942827e-11,0,0,0,0.831613257305099,2.47042386547491e-10,-2.27373675443232e-12,1.34127731143963e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,split,5
5,160,128,0,2.81030183333333,0.0640686666666667,0.0770554166666667,2.95267658333333,2.37631522035644e-12,1.4547673533786e-13,2.32234397849964e-11,0,0,0,0.831613257305099,2.47195042213377e-10,-3.06954461848363e-12,1.34125912154559e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,split,5
20,160,32,0,0.675733041666667,0.0555252083333333,0.0761918333333333,0.808620166666667,4.67185567971394e-11,3.73597374231535e-13,5.13705013334209e-10,0,0,0,0.831613257305099,2.4343371762825e-10,-3.06954461848363e-12,1.34164110932034e-07,-6.82652171235532e-07,-999.809999603526,-0.180072884152549,constant,mixed,compatible,5
10,160,64,0,1.32931266666667,0.05375725,0.073148625,1.457391375,9.67207323734051e-12,2.39954526287822e-13,9.64951530860099e-11,0,0,0,0.831613257305099,2.47042386547491e-10,-2.27373675443232e-12,1.34127731143963e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,compatible,5
5,160,128,0,2.63588920833333,0.0547671666666667,0.07656875,2.768472875,2.37631522255052e-12,1.4547673533786e-13,2.32234397849964e-11,0,0,0,0.831613257305099,2.47195042213377e-10,-3.06954461848363e-12,1.34125912154559e-07,-6.83212419971824e-07,-999.809999603526,-0.180072884152549,constant,mixed,compatible,5
