profile,amplitude,time,config,form,field,rmsError,maxError,referenceRMS
exponential,0.1,901,7,divergence,w,2.2523381624055e-22,1.01643953670516e-20,9.24193693907538e-07
exponential,0.1,901,7,divergence,eta,4.2220618337715e-23,3.17637355220363e-22,1.7274814865111e-07
exponential,0.1,901,7,advective,u,1.64590761114564e-20,7.35198128437131e-19,2.94670356562359e-08
exponential,0.1,901,7,advective,v,6.75910689328987e-21,3.91656785154058e-19,7.30019674156165e-09
exponential,0.1,901,7,advective,w,1.22734202197443e-21,6.36168065502283e-20,9.24193693907538e-07
exponential,0.1,901,7,advective,eta,2.45594209974858e-19,9.40856321823434e-18,1.7274814865111e-07
exponential,0.1,901,7,split,u,8.22948135417089e-21,3.67599064218565e-19,2.94670356562359e-08
exponential,0.1,901,7,split,v,3.37955397922428e-21,1.95826738215804e-19,7.30019674156165e-09
exponential,0.1,901,7,split,w,6.42432046862023e-22,3.17761432312246e-20,9.24193693907538e-07
exponential,0.1,901,7,split,eta,1.22797138429454e-19,4.70426796063706e-18,1.7274814865111e-07
exponential,0.1,901,7,compatible,u,1.36265436588604e-15,3.00496110270688e-15,2.94670356562359e-08
exponential,0.1,901,7,compatible,v,1.17690669038564e-15,2.99195702111236e-15,7.30019674156165e-09
exponential,0.1,901,7,compatible,w,1.61051292788888e-17,6.1243129581434e-17,9.24193693907538e-07
exponential,0.1,901,7,compatible,eta,6.42658224143724e-14,1.74849392724015e-13,1.7274814865111e-07
exponential,0.4,327,1,divergence,u,1.28737053670389e-13,1.80456289995976e-13,4.33132844059094e-07
exponential,0.4,327,1,divergence,v,3.57785801033818e-15,6.79075819111628e-15,1.14396725282042e-07
exponential,0.4,327,1,divergence,w,1.51915223858492e-15,1.15547452369351e-14,1.02175887292978e-05
exponential,0.4,327,1,divergence,eta,6.23549469116639e-17,2.87278026794654e-16,3.00466142704931e-06
exponential,0.4,327,1,advective,u,8.26352651471768e-17,2.6282765314855e-16,4.33132844059094e-07
exponential,0.4,327,1,advective,v,1.76933660497806e-17,1.41531688068787e-16,1.14396725282042e-07
exponential,0.4,327,1,advective,w,1.15376604366229e-15,9.86275167470641e-15,1.02175887292978e-05
exponential,0.4,327,1,advective,eta,1.62271109400491e-17,1.04579769865699e-16,3.00466142704931e-06
exponential,0.4,327,1,split,u,6.43731066377853e-14,9.02992124916305e-14,4.33132844059094e-07
exponential,0.4,327,1,split,v,1.78910238020136e-15,3.39636256698435e-15,1.14396725282042e-07
exponential,0.4,327,1,split,w,1.25514255378381e-15,1.07087484624382e-14,1.02175887292978e-05
exponential,0.4,327,1,split,eta,3.7502951019098e-17,1.92308269232028e-16,3.00466142704931e-06
exponential,0.4,327,1,compatible,u,6.50128739712859e-12,1.48969431484596e-11,4.33132844059094e-07
exponential,0.4,327,1,compatible,v,5.66811234424392e-12,1.48625970312187e-11,1.14396725282042e-07
exponential,0.4,327,1,compatible,w,1.98828084747652e-13,5.97416237242933e-13,1.02175887292978e-05
exponential,0.4,327,1,compatible,eta,3.28644786661535e-10,9.05779516004174e-10,3.00466142704931e-06
exponential,0.4,327,2,divergence,u,1.28573983036527e-13,1.80454584706895e-13,4.3307601657005e-07
exponential,0.4,327,2,divergence,v,3.5600656718719e-15,6.79386460504099e-15,1.14350403087975e-07
exponential,0.4,327,2,divergence,w,1.27301603075579e-15,1.13405329206802e-14,7.33369728414444e-06
exponential,0.4,327,2,divergence,eta,1.07545786579488e-17,1.01401490489364e-16,3.04978296837195e-06
exponential,0.4,327,2,advective,u,7.79710345828603e-17,2.57151155973407e-16,4.3307601657005e-07
exponential,0.4,327,2,advective,v,1.24909282151459e-17,1.38518791875403e-16,1.14350403087975e-07
exponential,0.4,327,2,advective,w,8.1032575341578e-16,9.64850527861027e-15,7.33369728414444e-06
exponential,0.4,327,2,advective,eta,1.07247754047837e-17,1.04579981623936e-16,3.04978296837195e-06
exponential,0.4,327,2,split,u,6.42915683068674e-14,9.02989675932297e-14,4.3307601657005e-07
exponential,0.4,327,2,split,v,1.78017317395229e-15,3.39823040698194e-15,1.14350403087975e-07
exponential,0.4,327,2,split,w,9.47452720219164e-16,1.04945190996452e-14,7.33369728414444e-06
exponential,0.4,327,2,split,eta,1.07379610303808e-17,1.02760343094997e-16,3.04978296837195e-06
exponential,0.4,327,2,compatible,u,1.4928375780437e-12,3.39740768748016e-12,4.3307601657005e-07
exponential,0.4,327,2,compatible,v,1.29581833537163e-12,3.34787014569527e-12,1.14350403087975e-07
exponential,0.4,327,2,compatible,w,4.51062322910105e-14,1.33882382984917e-13,7.33369728414444e-06
exponential,0.4,327,2,compatible,eta,7.51906557640003e-11,2.03871949070535e-10,3.04978296837195e-06
exponential,0.4,327,3,divergence,u,2.6859933945073e-17,3.00758000284834e-16,4.33076016570011e-07
exponential,0.4,327,3,divergence,v,1.2368056627132e-17,1.44757798336862e-16,1.1435040308797e-07
exponential,0.4,327,3,divergence,w,8.10644685663722e-16,1.11123303729937e-14,7.33370716535488e-06
exponential,0.4,327,3,divergence,eta,1.18915583585732e-17,1.83260438651747e-16,3.04978296837183e-06
exponential,0.4,327,3,advective,u,2.68513514395731e-17,3.00652544682901e-16,4.33076016570011e-07
exponential,0.4,327,3,advective,v,1.23679967886297e-17,1.44755760163833e-16,1.1435040308797e-07
exponential,0.4,327,3,advective,w,8.10645307699965e-16,1.11123302935844e-14,7.33370716535488e-06
exponential,0.4,327,3,advective,eta,1.19222699857608e-17,1.84928775920483e-16,3.04978296837183e-06
exponential,0.4,327,3,split,u,2.68556422088893e-17,3.00705272483868e-16,4.33076016570011e-07
exponential,0.4,327,3,split,v,1.23680258517035e-17,1.44756766015457e-16,1.1435040308797e-07
exponential,0.4,327,3,split,w,8.10645018181658e-16,1.11123303332891e-14,7.33370716535488e-06
exponential,0.4,327,3,split,eta,1.19054886559367e-17,1.84094554346556e-16,3.04978296837183e-06
exponential,0.4,327,3,compatible,u,1.49145252348163e-12,3.35431974063442e-12,4.33076016570011e-07
exponential,0.4,327,3,compatible,v,1.29581711253188e-12,3.34652448825491e-12,1.1435040308797e-07
exponential,0.4,327,3,compatible,w,4.51035691289826e-14,1.34969155923904e-13,7.33370716535488e-06
exponential,0.4,327,3,compatible,eta,7.51906557747222e-11,2.03934377613738e-10,3.04978296837183e-06
exponential,0.4,327,4,divergence,u,1.74915934960619e-17,2.75063044071638e-16,4.33046288451404e-07
exponential,0.4,327,4,divergence,v,8.03842727723038e-18,1.32237460236361e-16,1.14326165540907e-07
exponential,0.4,327,4,divergence,w,5.27375053410802e-16,1.01469748904117e-14,5.72960172232409e-06
exponential,0.4,327,4,divergence,eta,8.47054365044334e-18,1.76418794718097e-16,3.07312111294092e-06
exponential,0.4,327,4,advective,u,1.74711394855579e-17,2.74764041441257e-16,4.33046288451404e-07
exponential,0.4,327,4,advective,v,8.03840279375839e-18,1.32231081019477e-16,1.14326165540907e-07
exponential,0.4,327,4,advective,w,5.27376598479673e-16,1.01469746257139e-14,5.72960172232409e-06
exponential,0.4,327,4,advective,eta,8.61291735910531e-18,1.84929411195193e-16,3.07312111294092e-06
exponential,0.4,327,4,split,u,1.74813615942718e-17,2.74913542756448e-16,4.33046288451404e-07
exponential,0.4,327,4,split,v,8.0384076213767e-18,1.32234257393029e-16,1.14326165540907e-07
exponential,0.4,327,4,split,w,5.2737580934115e-16,1.01469747580628e-14,5.72960172232409e-06
exponential,0.4,327,4,split,eta,8.52804272210923e-18,1.80673917668188e-16,3.07312111294092e-06
exponential,0.4,327,4,compatible,u,3.58503344701019e-13,8.00409506591938e-13,4.33046288451404e-07
exponential,0.4,327,4,compatible,v,3.1108646317734e-13,7.97321807741078e-13,1.14326165540907e-07
exponential,0.4,327,4,compatible,w,1.08071128730943e-14,3.20552663391317e-14,5.72960172232409e-06
exponential,0.4,327,4,compatible,eta,1.80557806456061e-11,4.86064699232146e-11,3.07312111294092e-06
exponential,0.4,327,5,divergence,u,8.18660534482e-18,1.73552921606788e-16,4.33031077926998e-07
exponential,0.4,327,5,divergence,v,3.70380252557816e-18,8.20837129871481e-17,1.14313762948161e-07
exponential,0.4,327,5,divergence,w,2.46753385913959e-16,6.3331338976949e-15,5.14578078277134e-06
exponential,0.4,327,5,divergence,eta,7.76224198465657e-18,2.07833192015117e-16,3.08499328697941e-06
exponential,0.4,327,5,advective,u,8.10286894024239e-18,1.71262968033886e-16,4.33031077926998e-07
exponential,0.4,327,5,advective,v,3.70176452635085e-18,8.20509434000012e-17,1.14313762948161e-07
exponential,0.4,327,5,advective,w,2.46758166220008e-16,6.33313367270177e-15,5.14578078277134e-06
exponential,0.4,327,5,advective,eta,6.26041052492768e-18,1.94216550089769e-16,3.08499328697941e-06
exponential,0.4,327,5,split,u,8.14455583169023e-18,1.72407944820337e-16,4.33031077926998e-07
exponential,0.4,327,5,split,v,3.70251258000743e-18,8.20673281935747e-17,1.14313762948161e-07
exponential,0.4,327,5,split,w,2.46755768861019e-16,6.33313377858089e-15,5.14578078277134e-06
exponential,0.4,327,5,split,eta,6.76997424780766e-18,1.8071786246541e-16,3.08499328697941e-06
exponential,0.4,327,5,compatible,u,8.79618485479383e-14,1.95701438431861e-13,4.33031077926998e-07
exponential,0.4,327,5,compatible,v,7.62861216779669e-14,1.94771484876598e-13,1.14313762948161e-07
exponential,0.4,327,5,compatible,w,2.65442638937297e-15,7.91087361757946e-15,5.14578078277134e-06
exponential,0.4,327,5,compatible,eta,4.42822974352585e-12,1.18754124059261e-11,3.08499328697941e-06
exponential,0.4,327,6,divergence,u,8.17219928972821e-18,1.7453039762792e-16,4.33031077926998e-07
exponential,0.4,327,6,divergence,v,3.70415935511303e-18,8.25715245554278e-17,1.14313762948161e-07
exponential,0.4,327,6,divergence,w,4.39163073450372e-08,2.07389151288241e-06,5.14576384505948e-06
exponential,0.4,327,6,divergence,eta,7.74917732992445e-18,2.42204300089594e-16,3.08499328697941e-06
exponential,0.4,327,6,advective,u,8.09365913872925e-18,1.73009338212888e-16,4.33031077926998e-07
exponential,0.4,327,6,advective,v,3.70190398445062e-18,8.25240907103815e-17,1.14313762948161e-07
exponential,0.4,327,6,advective,w,4.39163073450371e-08,2.07389151288237e-06,5.14576384505948e-06
exponential,0.4,327,6,advective,eta,6.25065189276396e-18,1.96250959447313e-16,3.08499328697941e-06
exponential,0.4,327,6,split,u,8.13275545137699e-18,1.73450165922374e-16,4.33031077926998e-07
exponential,0.4,327,6,split,v,3.70274090769084e-18,8.25478076329047e-17,1.14313762948161e-07
exponential,0.4,327,6,split,w,4.39163073450371e-08,2.07389151288239e-06,5.14576384505948e-06
exponential,0.4,327,6,split,eta,6.75740693756953e-18,2.15570619612603e-16,3.08499328697941e-06
exponential,0.4,327,6,compatible,u,8.79618485991951e-14,1.95701437267191e-13,4.33031077926998e-07
exponential,0.4,327,6,compatible,v,7.62861217162062e-14,1.94771834965903e-13,1.14313762948161e-07
exponential,0.4,327,6,compatible,w,4.39163073449547e-08,2.07389151273223e-06,5.14576384505948e-06
exponential,0.4,327,6,compatible,eta,4.42822974417404e-12,1.189481454431e-11,3.08499328697941e-06
exponential,0.4,327,7,divergence,u,1.10215520688017e-22,6.35274710440725e-22,4.33023383684193e-07
exponential,0.4,327,7,divergence,v,3.02794262149482e-23,1.58818677610181e-22,1.14307488750706e-07
exponential,0.4,327,7,divergence,w,1.20169056939112e-21,5.42101086242752e-20,4.80972961306851e-06
exponential,0.4,327,7,divergence,eta,7.65074903204861e-22,8.470329472543e-21,3.09098129999593e-06
exponential,0.4,327,7,advective,u,1.54101527027283e-19,6.33855930254074e-18,4.33023383684193e-07
exponential,0.4,327,7,advective,v,8.54270552660212e-20,4.55423145959036e-18,1.14307488750706e-07
exponential,0.4,327,7,advective,w,1.68134103097012e-20,9.58841296291868e-19,4.80972961306851e-06
exponential,0.4,327,7,advective,eta,5.12493750161257e-18,1.94216761848006e-16,3.09098129999593e-06
exponential,0.4,327,7,split,u,7.70510692740346e-20,3.16917377215196e-18,4.33023383684193e-07
exponential,0.4,327,7,split,v,4.27135689180243e-20,2.27708926001558e-18,1.14307488750706e-07
exponential,0.4,327,7,split,w,8.48518802224434e-21,4.81114714040443e-19,4.80972961306851e-06
exponential,0.4,327,7,split,eta,2.56246867931939e-18,9.71084049122408e-17,3.09098129999593e-06
exponential,0.4,327,7,compatible,u,2.17901380461394e-14,4.8385007247712e-14,4.33023383684193e-07
exponential,0.4,327,7,compatible,v,1.88929956099164e-14,4.81489923695692e-14,1.14307488750706e-07
exponential,0.4,327,7,compatible,w,6.54316897309881e-16,1.95421238728535e-15,4.80972961306851e-06
exponential,0.4,327,7,compatible,eta,1.0967520112561e-12,2.93514300812528e-12,3.09098129999593e-06
exponential,0.4,901,1,divergence,u,9.49586474726204e-15,1.18646818715248e-14,4.38953049169634e-07
exponential,0.4,901,1,divergence,v,3.60453674150223e-15,5.71473057478604e-15,1.11677301963311e-07
exponential,0.4,901,1,divergence,w,5.87805837129041e-15,1.96640282391999e-14,1.02824160726359e-05
exponential,0.4,901,1,divergence,eta,1.10925453689098e-17,1.36309650539625e-16,6.43063908110803e-07
exponential,0.4,901,1,advective,u,3.37179471173985e-17,2.71700852666631e-16,4.38953049169634e-07
exponential,0.4,901,1,advective,v,1.5440643669308e-17,1.27042898338426e-16,1.11677301963311e-07
exponential,0.4,901,1,advective,w,1.0304594108909e-15,1.03941678108965e-14,1.02824160726359e-05
exponential,0.4,901,1,advective,eta,1.15871532907962e-17,1.58972864076361e-16,6.43063908110803e-07
exponential,0.4,901,1,split,u,4.74836968051399e-15,6.04913322666163e-15,4.38953049169634e-07
exponential,0.4,901,1,split,v,1.80244751449587e-15,2.88218921580376e-15,1.11677301963311e-07
exponential,0.4,901,1,split,w,3.07174709312792e-15,1.50290980184308e-14,1.02824160726359e-05
exponential,0.4,901,1,split,eta,1.10928552300166e-17,1.47641680824467e-16,6.43063908110803e-07
exponential,0.4,901,1,compatible,u,3.62184130877556e-13,8.24637938865258e-13,4.38953049169634e-07
exponential,0.4,901,1,compatible,v,3.6396674018699e-13,9.4670445082299e-13,1.11677301963311e-07
exponential,0.4,901,1,compatible,w,2.76825775818816e-14,9.33068866143977e-14,1.02824160726359e-05
exponential,0.4,901,1,compatible,eta,2.15506219116286e-11,6.70839261876797e-11,6.43063908110803e-07
exponential,0.4,901,2,divergence,u,9.49128867231192e-15,1.18595223820849e-14,4.38925255872929e-07
exponential,0.4,901,2,divergence,v,3.59229789806626e-15,5.71752432767411e-15,1.11672499213479e-07
exponential,0.4,901,2,divergence,w,5.81087973152574e-15,1.94447168640119e-14,7.38016790580301e-06
exponential,0.4,901,2,divergence,eta,8.16427039093779e-18,1.57995811571703e-16,6.52594727322786e-07
exponential,0.4,901,2,advective,u,2.39906677466113e-17,2.66153845653299e-16,4.38925255872929e-07
exponential,0.4,901,2,advective,v,1.09474288219689e-17,1.24420034347474e-16,1.11672499213479e-07
exponential,0.4,901,2,advective,w,7.2419550202444e-16,1.01748563827689e-14,7.38016790580301e-06
exponential,0.4,901,2,advective,eta,8.29774425199658e-18,1.58971170010467e-16,6.52594727322786e-07
exponential,0.4,901,2,split,u,4.74603441258019e-15,6.04403938227508e-15,4.38925255872929e-07
exponential,0.4,901,2,split,v,1.79630192266251e-15,2.87990220037639e-15,1.11672499213479e-07
exponential,0.4,901,2,split,w,2.97268117046057e-15,1.48097866300078e-14,7.38016790580301e-06
exponential,0.4,901,2,split,eta,8.23082171191798e-18,1.58483279032848e-16,6.52594727322786e-07
exponential,0.4,901,2,compatible,u,8.32078444940651e-14,1.89806693053463e-13,4.38925255872929e-07
exponential,0.4,901,2,compatible,v,8.27780828522888e-14,2.12395823692351e-13,1.11672499213479e-07
exponential,0.4,901,2,compatible,w,6.85559008918311e-15,2.25506290143512e-14,7.38016790580301e-06
exponential,0.4,901,2,compatible,eta,4.90362041654398e-12,1.50328248325321e-11,6.52594727322786e-07
exponential,0.4,901,3,divergence,u,2.33018989757939e-17,2.60942369566199e-16,4.3892525587296e-07
exponential,0.4,901,3,divergence,v,1.07487639701849e-17,1.27541694865241e-16,1.11672499213479e-07
exponential,0.4,901,3,divergence,w,7.22589147340584e-16,1.01593686897308e-14,7.38018903281075e-06
exponential,0.4,901,3,divergence,eta,8.52307393148062e-18,1.87186234530201e-16,6.52594727322831e-07
exponential,0.4,901,3,advective,u,2.32952650378881e-17,2.60923523083122e-16,4.3892525587296e-07
exponential,0.4,901,3,advective,v,1.07486645693131e-17,1.27536083271965e-16,1.11672499213479e-07
exponential,0.4,901,3,advective,w,7.22589446786411e-16,1.0159368663261e-14,7.38018903281075e-06
exponential,0.4,901,3,advective,eta,8.69371749245651e-18,1.90896874113886e-16,6.52594727322831e-07
exponential,0.4,901,3,split,u,2.32985806319186e-17,2.6093294632466e-16,4.3892525587296e-07
exponential,0.4,901,3,split,v,1.07487140591863e-17,1.27538915538382e-16,1.11672499213479e-07
exponential,0.4,901,3,split,w,7.22589285882777e-16,1.01593686897308e-14,7.38018903281075e-06
exponential,0.4,901,3,split,eta,8.60820160731069e-18,1.89041448442925e-16,6.52594727322831e-07
exponential,0.4,901,3,compatible,u,8.30723845663495e-14,1.85151875584353e-13,4.3892525587296e-07
exponential,0.4,901,3,compatible,v,8.27585909430337e-14,2.11696347054265e-13,1.11672499213479e-07
exponential,0.4,901,3,compatible,w,6.21967932120852e-15,2.05323140934425e-14,7.38018903281075e-06
exponential,0.4,901,3,compatible,eta,4.90362041901825e-12,1.50328248310498e-11,6.52594727322831e-07
exponential,0.4,901,4,divergence,u,1.52011093776716e-17,2.3889007854267e-16,4.38910717139889e-07
exponential,0.4,901,4,divergence,v,7.0098727811416e-18,1.16841921735965e-16,1.1166998692363e-07
exponential,0.4,901,4,divergence,w,4.71508210234274e-16,9.3026620438837e-15,5.77140137548431e-06
exponential,0.4,901,4,divergence,eta,5.50201678070332e-18,1.74819977016762e-16,6.57525050446735e-07
exponential,0.4,901,4,advective,u,1.51644401564064e-17,2.38536548166309e-16,4.38910717139889e-07
exponential,0.4,901,4,advective,v,7.00921613309188e-18,1.16809390376835e-16,1.1166998692363e-07
exponential,0.4,901,4,advective,w,4.71509810527186e-16,9.30266195123947e-15,5.77140137548431e-06
exponential,0.4,901,4,advective,eta,6.30271248561832e-18,1.90898991696254e-16,6.57525050446735e-07
exponential,0.4,901,4,split,u,1.51827671554637e-17,2.3871326041493e-16,4.38910717139889e-07
exponential,0.4,901,4,split,v,7.00953662666726e-18,1.1682566929129e-16,1.1166998692363e-07
exponential,0.4,901,4,split,w,4.71508996281695e-16,9.30266199094414e-15,5.77140137548431e-06
exponential,0.4,901,4,split,eta,5.89674422860717e-18,1.82859590235626e-16,6.57525050446735e-07
exponential,0.4,901,4,compatible,u,1.99671445906856e-14,4.41948241961044e-14,4.38910717139889e-07
exponential,0.4,901,4,compatible,v,1.98291722575193e-14,5.03418817371278e-14,1.1166998692363e-07
exponential,0.4,901,4,compatible,w,1.54675953719973e-15,9.30266199094414e-15,5.77140137548431e-06
exponential,0.4,901,4,compatible,eta,1.17515438575136e-12,3.57432679700516e-12,6.57525050446735e-07
exponential,0.4,901,5,divergence,u,7.0775924634657e-18,1.53275905761586e-16,4.38903278531947e-07
exponential,0.4,901,5,divergence,v,3.28019563176833e-18,7.33435241115658e-17,1.11668701544131e-07
exponential,0.4,901,5,divergence,w,2.23847139350867e-16,5.83857293266349e-15,5.18360403612652e-06
exponential,0.4,901,5,divergence,eta,3.78511055384937e-18,1.49555948815482e-16,6.60033300056214e-07
exponential,0.4,901,5,advective,u,6.99137251609895e-18,1.52105412107599e-16,4.38903278531947e-07
exponential,0.4,901,5,advective,v,3.27915882327725e-18,7.32335686471003e-17,1.11668701544131e-07
exponential,0.4,901,5,advective,w,2.23850947450683e-16,5.83857298560305e-15,5.18360403612652e-06
exponential,0.4,901,5,advective,eta,4.86295547259581e-18,1.95540308730734e-16,6.60033300056214e-07
exponential,0.4,901,5,split,u,7.03417783519502e-18,1.52690605995033e-16,4.38903278531947e-07
exponential,0.4,901,5,split,v,3.27951279080961e-18,7.32885463793331e-17,1.11668701544131e-07
exponential,0.4,901,5,split,w,2.23849053229125e-16,5.83857295913327e-15,5.18360403612652e-06
exponential,0.4,901,5,split,eta,4.05632467335893e-18,1.72442779050293e-16,6.60033300056214e-07
exponential,0.4,901,5,compatible,u,4.89903113984213e-15,1.08032864846606e-14,4.38903278531947e-07
exponential,0.4,901,5,compatible,v,4.85849776044399e-15,1.22897353129046e-14,1.11668701544131e-07
exponential,0.4,901,5,compatible,w,4.24365580688195e-16,5.83857295913327e-15,5.18360403612652e-06
exponential,0.4,901,5,compatible,eta,2.87956710449978e-13,8.72354965448732e-13,6.60033300056214e-07
exponential,0.4,901,6,divergence,u,7.07956627663863e-18,1.54544761116573e-16,4.38903278531947e-07
exponential,0.4,901,6,divergence,v,3.28427912711147e-18,7.31680559425861e-17,1.11668701544131e-07
exponential,0.4,901,6,divergence,w,4.37746203946971e-08,2.05619213208692e-06,5.18358501874638e-06
exponential,0.4,901,6,divergence,eta,3.86726725290333e-18,1.93120415009767e-16,6.60033300056214e-07
exponential,0.4,901,6,advective,u,6.99368117388458e-18,1.52887964671744e-16,4.38903278531947e-07
exponential,0.4,901,6,advective,v,3.28263562448749e-18,7.30606945165217e-17,1.11668701544131e-07
exponential,0.4,901,6,advective,w,4.37746203946971e-08,2.05619213208662e-06,5.18358501874638e-06
exponential,0.4,901,6,advective,eta,4.85747406714218e-18,2.2274052190054e-16,6.60033300056214e-07
exponential,0.4,901,6,split,u,7.03633654216074e-18,1.53716362894158e-16,4.38903278531947e-07
exponential,0.4,901,6,split,v,3.28327300525331e-18,7.31143752295539e-17,1.11668701544131e-07
exponential,0.4,901,6,split,w,4.37746203946971e-08,2.05619213208677e-06,5.18358501874638e-06
exponential,0.4,901,6,split,eta,4.06829938201527e-18,2.07930786092509e-16,6.60033300056214e-07
exponential,0.4,901,6,compatible,u,4.89903103076171e-15,1.08970167153841e-14,4.38903278531947e-07
exponential,0.4,901,6,compatible,v,4.85849776817299e-15,1.23167967582548e-14,1.11668701544131e-07
exponential,0.4,901,6,compatible,w,4.37746203947098e-08,2.05619213208677e-06,5.18358501874638e-06
exponential,0.4,901,6,compatible,eta,2.87956710835329e-13,8.72485952317761e-13,6.60033300056214e-07
exponential,0.4,901,7,divergence,u,1.15332718884777e-22,6.35274710440725e-22,4.38899515764282e-07
exponential,0.4,901,7,divergence,v,3.06224934990768e-23,1.58818677610181e-22,1.11668051346638e-07
exponential,0.4,901,7,divergence,w,1.25661535254442e-21,5.42101086242752e-20,4.84588843657588e-06
exponential,0.4,901,7,divergence,eta,1.61627704758664e-22,1.27054942088145e-21,6.61298441178493e-07
exponential,0.4,901,7,advective,u,2.52127906781947e-19,1.0838104197474e-17,4.38899515764282e-07
exponential,0.4,901,7,advective,v,1.03572933743821e-19,4.95718091446699e-18,1.11668051346638e-07
exponential,0.4,901,7,advective,w,2.29874091881274e-20,1.07333632795901e-18,4.84588843657588e-06
exponential,0.4,901,7,advective,eta,4.302553861307e-18,1.95537555873655e-16,6.61298441178493e-07
exponential,0.4,901,7,split,u,1.26064021627825e-19,5.41899915917779e-18,4.38899515764282e-07
exponential,0.4,901,7,split,v,5.17864151391197e-20,2.47855075256409e-18,1.11668051346638e-07
exponential,0.4,901,7,split,w,1.15647185629803e-20,5.4300105874921e-19,4.84588843657588e-06
exponential,0.4,901,7,split,eta,2.15127661294223e-18,9.77689896950644e-17,6.61298441178493e-07
exponential,0.4,901,7,compatible,u,1.21357607880297e-15,2.67109542339774e-15,4.38899515764282e-07
exponential,0.4,901,7,compatible,v,1.20277800759741e-15,3.03679882788035e-15,1.11668051346638e-07
exponential,0.4,901,7,compatible,w,8.90739825819489e-17,2.92467076360987e-16,4.84588843657588e-06
exponential,0.4,901,7,compatible,eta,7.12896708805816e-14,2.15536924906659e-13,6.61298441178493e-07
