deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,0.527325666666667,0.0147191666666667,0.019726375,0.563403583333333,2.39019920785026e-11,1.11338706915125e-12,1.80636074408324e-10,8.59921983802323e-19,7.04691095532018e-13,4.5805831019889e-20,1.1734210341629e-06,-1.35605739690677e-16,0,-6.35736796539277e-10,-3.21415427606553e-09,-999.999800000062,-0.000199999917743615,exponential,linear,compatible,1
20,160,32,0,0.235639375,0.0235440416666667,0.0292335416666667,0.290046,2.41787916345586e-11,1.11195944164101e-12,1.85520508368009e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607433756572e-16,0,-6.3528204918839e-10,-3.20324033964425e-09,-999.999800000063,-0.000199999916353962,exponential,linear,divergence,2
10,160,64,0,0.447039583333333,0.021793625,0.028478,0.498613708333333,2.41765953627697e-11,1.11192427692586e-12,1.854880052128e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353967,exponential,linear,divergence,2
5,160,128,0,0.784584833333333,0.0187088333333333,0.025389625,0.829977625,2.41768488719975e-11,1.1118959045837e-12,1.85489554829849e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353968,exponential,linear,divergence,2
20,160,32,0,0.191842291666667,0.0191693333333333,0.0250967916666667,0.237388458333333,2.41787916345592e-11,1.11195944164101e-12,1.85520508368009e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607433756572e-16,0,-6.3528204918839e-10,-3.20324033964425e-09,-999.999800000063,-0.000199999916353962,exponential,linear,advective,2
10,160,64,0,0.392037958333333,0.0195445416666667,0.0268909166666667,0.439804541666667,2.41765953627694e-11,1.11192427692586e-12,1.854880052128e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353967,exponential,linear,advective,2
5,160,128,0,0.793344583333333,0.0196404166666667,0.02624675,0.84044775,2.41768488719855e-11,1.1118959045837e-12,1.85489554829849e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353968,exponential,linear,advective,2
20,160,32,0,0.232196208333333,0.0199649166666667,0.0252049583333333,0.278741208333333,2.41787916345586e-11,1.11195944164101e-12,1.85520508368009e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607433756572e-16,0,-6.3528204918839e-10,-3.20324033964425e-09,-999.999800000063,-0.000199999916353962,exponential,linear,split,2
10,160,64,0,0.494644958333333,0.018815875,0.0253235833333333,0.5401605,2.41765953627694e-11,1.11192427692586e-12,1.854880052128e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353967,exponential,linear,split,2
5,160,128,0,0.950789125,0.0209240416666667,0.0259260833333333,0.998998333333333,2.41768488719967e-11,1.1118959045837e-12,1.85489554829849e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353968,exponential,linear,split,2
