family,absoluteError,referenceNorm,relativeError,referenceChange,allowanceFraction,referenceFraction,profile,amplitude,time,direction,count,status,referenceNz,withoutBuoyancyError,minimumGamma,maximumSSHOverDepth
Aw_m,5.68533929637717e-11,1.19362601386212e-08,0.00476308259903079,3.98876948990421e-14,4.76642392437156,0.334172438385925,exponential,0.01,327,vertical,13,rejected,513,2.17236721053525e-06,0.999971779360341,2.82206396592614e-05
Aio,8.4596796400412e-15,1.81032914314043e-08,4.67300638234544e-07,1.77891463984943e-22,0.000467300622247995,9.82647022131448e-10,exponential,0.01,327,vertical,13,rejected,513,4.67300638234544e-07,0.999971779360341,2.82206396592614e-05
Amda,3.09185340946716e-18,1.75967967059638e-09,1.75705468508327e-09,8.82418983466194e-20,1.80720022726396e-06,5.01465406883812e-06,exponential,0.01,327,vertical,13,rejected,513,1.75705468508327e-09,0.999971779360341,2.82206396592614e-05
Ag_q,2.8208962704285e-24,4.10297183730787e-14,6.8752513599494e-11,2.34885984023026e-24,1.23002397131696e-07,5.5885690676785e-06,exponential,0.01,327,vertical,17,rejected,513,6.8752513599494e-11,0.999971779360341,2.82206396592614e-05
Ag_0,3.64169130962593e-20,1.42834663228379e-11,2.54958511282601e-09,3.62801346238748e-20,5.08923792300916e-06,0.000253983129673317,exponential,0.01,327,vertical,17,rejected,513,2.54958511282601e-09,0.999971779360341,2.82206396592614e-05
Aw_p,3.17705843217513e-11,1.90150733365513e-08,0.00167081050698243,3.98876948984658e-14,1.67290810720118,0.209768808643532,exponential,0.01,327,vertical,17,rejected,513,2.61082908279487e-09,0.999971779360341,2.82206396592614e-05
Aw_m,3.17705843650449e-11,1.19362601386212e-08,0.00266168665864171,3.98876948990421e-14,2.66502816003391,0.334172438385925,exponential,0.01,327,vertical,17,rejected,513,2.60685804040968e-09,0.999971779360341,2.82206396592614e-05
Aio,5.70422384067771e-18,1.81032914314043e-08,3.15093189671709e-10,1.77891463984943e-22,3.15102998736633e-07,9.82647022131448e-10,exponential,0.01,327,vertical,17,rejected,513,3.15093189671709e-10,0.999971779360341,2.82206396592614e-05
Amda,5.17404134248252e-20,1.75967967059638e-09,2.94033137333965e-11,8.82418983466194e-20,7.95498377123178e-08,5.01465406883812e-06,exponential,0.01,327,vertical,17,rejected,513,2.94033137333965e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.74979939592727e-24,4.10297183730787e-14,9.13922772228355e-11,2.34885984023026e-24,1.45103499909814e-07,5.5885690676785e-06,exponential,0.01,327,vertical,25,rejected,513,9.13922772228355e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.29534622402318e-20,1.42834663228379e-11,3.00721556444273e-09,3.62801346238748e-20,5.5468363376956e-06,0.000253983129673317,exponential,0.01,327,vertical,25,rejected,513,3.00721556444273e-09,0.999971779360341,2.82206396592614e-05
Aw_p,1.39478330321918e-11,1.90150733365513e-08,0.000733514553708342,3.98876948984658e-14,0.735612203219353,0.209768808643532,exponential,0.01,327,vertical,25,rejected,513,7.89276399257492e-15,0.999971779360341,2.82206396592614e-05
Aw_m,1.39478330321922e-11,1.19362601386212e-08,0.00116852622766341,3.98876948990421e-14,1.17186785415009,0.334172438385925,exponential,0.01,327,vertical,25,rejected,513,1.51382919066533e-14,0.999971779360341,2.82206396592614e-05
Aio,5.50077609334317e-23,1.81032914314043e-08,3.0385502626339e-15,1.77891463984943e-22,1.28650203161032e-11,9.82647022131448e-10,exponential,0.01,327,vertical,25,rejected,513,3.0385502626339e-15,0.999971779360341,2.82206396592614e-05
Amda,5.36864886148296e-20,1.75967967059638e-09,3.05092395575807e-11,8.82418983466194e-20,8.06557629080209e-08,5.01465406883812e-06,exponential,0.01,327,vertical,25,rejected,513,3.05092395575807e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.75007478056991e-24,4.10297183730787e-14,9.13989890564419e-11,2.34885984023026e-24,1.45110052050854e-07,5.5885690676785e-06,exponential,0.01,327,vertical,33,assessed,513,9.13989890564419e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.29537609495444e-20,1.42834663228379e-11,3.00723647738542e-09,3.62801346238748e-20,5.54685724917426e-06,0.000253983129673317,exponential,0.01,327,vertical,33,assessed,513,3.00723647738542e-09,0.999971779360341,2.82206396592614e-05
Aw_p,7.72833679164293e-12,1.90150733365513e-08,0.000406432131754511,3.98876948984658e-14,0.40852979846674,0.209768808643532,exponential,0.01,327,vertical,33,assessed,513,9.95553915731727e-15,0.999971779360341,2.82206396592614e-05
Aw_m,7.72833679164328e-12,1.19362601386212e-08,0.000647467188373123,3.98876948990421e-14,0.650808858513264,0.334172438385925,exponential,0.01,327,vertical,33,assessed,513,1.27704047776743e-14,0.999971779360341,2.82206396592614e-05
Aio,2.20027197073296e-23,1.81032914314043e-08,1.21539885664995e-15,1.77891463984943e-22,1.10418690108275e-11,9.82647022131448e-10,exponential,0.01,327,vertical,33,assessed,513,1.21539885664995e-15,0.999971779360341,2.82206396592614e-05
Amda,5.36354052909567e-20,1.75967967059638e-09,3.0480209658147e-11,8.82418983466194e-20,8.06267330250845e-08,5.01465406883812e-06,exponential,0.01,327,vertical,33,assessed,513,3.0480209658147e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.74788212751318e-24,4.10297183730787e-14,9.13455484493972e-11,2.34885984023026e-24,1.4505788293953e-07,5.5885690676785e-06,exponential,0.01,327,vertical,49,assessed,513,9.13455484493972e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.29385720400958e-20,1.42834663228379e-11,3.00617308639157e-09,3.62801346238748e-20,5.54579393262428e-06,0.000253983129673317,exponential,0.01,327,vertical,49,assessed,513,3.00617308639157e-09,0.999971779360341,2.82206396592614e-05
Aw_p,3.29215624149188e-12,1.90150733365513e-08,0.000173134028106197,3.98876948984658e-14,0.175231707087539,0.209768808643532,exponential,0.01,327,vertical,49,assessed,513,9.07932016715736e-15,0.999971779360341,2.82206396592614e-05
Aw_m,3.29215624149222e-12,1.19362601386212e-08,0.000275811368322984,3.98876948990421e-14,0.279153069599828,0.334172438385925,exponential,0.01,327,vertical,49,assessed,513,1.71658113150412e-14,0.999971779360341,2.82206396592614e-05
Aio,2.3083741192204e-23,1.81032914314043e-08,1.2751129417361e-15,1.77891463984943e-22,1.11015830926152e-11,9.82647022131448e-10,exponential,0.01,327,vertical,49,assessed,513,1.2751129417361e-15,0.999971779360341,2.82206396592614e-05
Amda,5.37774448952251e-20,1.75967967059638e-09,3.05609286700455e-11,8.82418983466194e-20,8.07074519911116e-08,5.01465406883812e-06,exponential,0.01,327,vertical,49,assessed,513,3.05609286700455e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.7523680202031e-24,4.10297183730787e-14,9.14548812176392e-11,2.34885984023026e-24,1.45164614387266e-07,5.5885690676785e-06,exponential,0.01,327,vertical,65,assessed,513,9.14548812176392e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.29747033619594e-20,1.42834663228379e-11,3.00870267697182e-09,3.62801346238748e-20,5.54832334611772e-06,0.000253983129673317,exponential,0.01,327,vertical,65,assessed,513,3.00870267697182e-09,0.999971779360341,2.82206396592614e-05
Aw_p,1.74146462681943e-12,1.90150733365513e-08,9.15833768293668e-05,3.98876948984658e-14,0.0936810600994456,0.209768808643532,exponential,0.01,327,vertical,65,assessed,513,1.13772393750908e-14,0.999971779360341,2.82206396592614e-05
Aw_m,1.74146462681985e-12,1.19362601386212e-08,0.000145897006817497,3.98876948990421e-14,0.149238718978349,0.334172438385925,exponential,0.01,327,vertical,65,assessed,513,1.57658781901294e-14,0.999971779360341,2.82206396592614e-05
Aio,1.90520606011893e-23,1.81032914314043e-08,1.05240865581709e-15,1.77891463984943e-22,1.0878878818998e-11,9.82647022131448e-10,exponential,0.01,327,vertical,65,assessed,513,1.05240865581709e-15,0.999971779360341,2.82206396592614e-05
Amda,5.3961023385531e-20,1.75967967059638e-09,3.06652536181445e-11,8.82418983466194e-20,8.08117768799243e-08,5.01465406883812e-06,exponential,0.01,327,vertical,65,assessed,513,3.06652536181445e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.75391415539613e-24,4.10297183730787e-14,9.14925645178015e-11,2.34885984023026e-24,1.45201401100403e-07,5.5885690676785e-06,exponential,0.01,327,vertical,97,assessed,513,9.14925645178015e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.30203345664186e-20,1.42834663228379e-11,3.01189736399162e-09,3.62801346238748e-20,5.55151780948989e-06,0.000253983129673317,exponential,0.01,327,vertical,97,assessed,513,3.01189736399162e-09,0.999971779360341,2.82206396592614e-05
Aw_p,6.37403280152811e-13,1.90150733365513e-08,3.35209477697662e-05,3.98876948984658e-14,0.0356186340933397,0.209768808643532,exponential,0.01,327,vertical,97,assessed,513,7.3772983336293e-15,0.999971779360341,2.82206396592614e-05
Aw_m,6.37403280153443e-13,1.19362601386212e-08,5.3400585505928e-05,3.98876948990421e-14,0.0567423054159755,0.334172438385925,exponential,0.01,327,vertical,97,assessed,513,1.36615768295682e-14,0.999971779360341,2.82206396592614e-05
Aio,5.16944033044539e-23,1.81032914314043e-08,2.85552511267526e-15,1.77891463984943e-22,1.26819951762546e-11,9.82647022131448e-10,exponential,0.01,327,vertical,97,assessed,513,2.85552511267526e-15,0.999971779360341,2.82206396592614e-05
Amda,5.34497960745679e-20,1.75967967059638e-09,3.037473067837e-11,8.82418983466194e-20,8.05212541052496e-08,5.01465406883812e-06,exponential,0.01,327,vertical,97,assessed,513,3.037473067837e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.66565137870512e-24,4.10297183730787e-14,8.93413731328535e-11,2.34885984023026e-24,1.43101392342135e-07,5.5885690676785e-06,exponential,0.01,327,vertical,129,assessed,513,8.93413731328535e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.2217238310784e-20,1.42834663228379e-11,2.95567177858519e-09,3.62801346238748e-20,5.49529616021829e-06,0.000253983129673317,exponential,0.01,327,vertical,129,assessed,513,2.95567177858519e-09,0.999971779360341,2.82206396592614e-05
Aw_p,2.59210827087673e-13,1.90150733365513e-08,1.36318604982401e-05,3.98876948984658e-14,0.0157295478677779,0.209768808643532,exponential,0.01,327,vertical,129,assessed,513,9.45947986310793e-15,0.999971779360341,2.82206396592614e-05
Aw_m,2.59210827087789e-13,1.19362601386212e-08,2.1716251495649e-05,3.98876948990421e-14,0.025057974060157,0.334172438385925,exponential,0.01,327,vertical,129,assessed,513,1.29388204282705e-14,0.999971779360341,2.82206396592614e-05
Aio,4.07340472774582e-23,1.81032914314043e-08,2.25009067725638e-15,1.77891463984943e-22,1.20765607742791e-11,9.82647022131448e-10,exponential,0.01,327,vertical,129,assessed,513,2.25009067725638e-15,0.999971779360341,2.82206396592614e-05
Amda,5.30570712680954e-20,1.75967967059638e-09,3.01515509638829e-11,8.82418983466194e-20,8.02980745175922e-08,5.01465406883812e-06,exponential,0.01,327,vertical,129,assessed,513,3.01515509638829e-11,0.999971779360341,2.82206396592614e-05
Ag_q,3.70440049117624e-24,4.10297183730787e-14,9.02857888882527e-11,2.34885984023026e-24,1.44023337907584e-07,5.5885690676785e-06,exponential,0.01,327,vertical,193,assessed,513,9.02857888882527e-11,0.999971779360341,2.82206396592614e-05
Ag_0,4.24357780990046e-20,1.42834663228379e-11,2.9709719713592e-09,3.62801346238748e-20,5.51059528188524e-06,0.000253983129673317,exponential,0.01,327,vertical,193,assessed,513,2.9709719713592e-09,0.999971779360341,2.82206396592614e-05
Aw_p,9.52722524779082e-14,1.90150733365513e-08,5.0103541959406e-06,3.98876948984658e-14,0.00710804201888213,0.209768808643532,exponential,0.01,327,vertical,193,assessed,513,7.7366502752094e-15,0.999971779360341,2.82206396592614e-05
Aw_m,9.52722524777475e-14,1.19362601386212e-08,7.98175067997073e-06,3.98876948990421e-14,0.0113234743951322,0.334172438385925,exponential,0.01,327,vertical,193,assessed,513,8.11649825899679e-15,0.999971779360341,2.82206396592614e-05
Aio,3.42736807806612e-23,1.81032914314043e-08,1.89322924566113e-15,1.77891463984943e-22,1.17196993623963e-11,9.82647022131448e-10,exponential,0.01,327,vertical,193,assessed,513,1.89322924566113e-15,0.999971779360341,2.82206396592614e-05
Amda,5.44865429527011e-20,1.75967967059638e-09,3.09638986362983e-11,8.82418983466194e-20,8.11104217283627e-08,5.01465406883812e-06,exponential,0.01,327,vertical,193,assessed,513,3.09638986362983e-11,0.999971779360341,2.82206396592614e-05
Ag_q,4.29618531578661e-24,4.10297183730787e-14,1.04709110521351e-10,2.34885984023026e-24,1.58103489940899e-07,5.5885690676785e-06,exponential,0.01,327,vertical,257,assessed,513,1.04709110521351e-10,0.999971779360341,2.82206396592614e-05
Ag_0,4.80228196223895e-20,1.42834663228379e-11,3.36212642904513e-09,3.62801346238748e-20,5.90172235636701e-06,0.000253983129673317,exponential,0.01,327,vertical,257,assessed,513,3.36212642904513e-09,0.999971779360341,2.82206396592614e-05
Aw_p,1.43801671895601e-13,1.90150733365513e-08,7.56250945502175e-06,3.98876948984658e-14,0.00966019714374579,0.209768808643532,exponential,0.01,327,vertical,257,assessed,513,7.9835989999395e-15,0.999971779360341,2.82206396592614e-05
Aw_m,1.43801671894829e-13,1.19362601386212e-08,1.20474646350527e-05,3.98876948990421e-14,0.0153891880095955,0.334172438385925,exponential,0.01,327,vertical,257,assessed,513,1.7975413543831e-14,0.999971779360341,2.82206396592614e-05
Aio,3.96751016556861e-23,1.81032914314043e-08,2.19159603136369e-15,1.77891463984943e-22,1.20180661316175e-11,9.82647022131448e-10,exponential,0.01,327,vertical,257,assessed,513,2.19159603136369e-15,0.999971779360341,2.82206396592614e-05
Amda,5.517205289506e-20,1.75967967059638e-09,3.13534638246752e-11,8.82418983466194e-20,8.14999866953556e-08,5.01465406883812e-06,exponential,0.01,327,vertical,257,assessed,513,3.13534638246752e-11,0.999971779360341,2.82206396592614e-05
Ag_q,2.3185250741591e-26,3.54671796100836e-14,6.53710021391138e-13,5.52413285776501e-23,1.51545895293505e-06,0.00015148231688961,exponential,0.01,901,horizontal,8,assessed,1025,6.53710021391138e-13,0.999974567619703,2.54323802971174e-05
Ag_0,4.01400755521232e-22,9.83206202750675e-12,4.08256939793758e-11,6.01042815099785e-19,6.11655061437467e-05,0.00611246846016473,exponential,0.01,901,horizontal,8,assessed,1025,4.08256939793758e-11,0.999974567619703,2.54323802971174e-05
Aw_p,1.01085241608243e-14,6.30303960021939e-09,1.60375387146107e-06,9.28079198957715e-15,0.00307618455602627,0.14724309390065,exponential,0.01,901,horizontal,8,assessed,1025,7.31184293001113e-15,0.999974567619703,2.54323802971174e-05
Aw_m,1.0108524160738e-14,2.70952058430565e-09,3.73074270750684e-06,9.28079198968406e-15,0.00715599250536725,0.342525117476131,exponential,0.01,901,horizontal,8,assessed,1025,1.83723239983719e-14,0.999974567619703,2.54323802971174e-05
Aio,5.64466280598151e-24,1.78520744380783e-08,3.16190862051388e-16,3.19430215371212e-22,1.82093605477272e-11,1.78931697033876e-09,exponential,0.01,901,horizontal,8,assessed,1025,3.16190862051388e-16,0.999974567619703,2.54323802971174e-05
Amda,8.15909872996421e-21,8.75723983801784e-10,9.31697530372879e-12,5.87442074281656e-19,6.8012353653077e-07,6.70806571866198e-05,exponential,0.01,901,horizontal,8,assessed,1025,9.31697530372879e-12,0.999974567619703,2.54323802971174e-05
Ag_q,6.07019691599823e-26,3.54671796100836e-14,1.71149693399146e-12,5.52413285776501e-23,1.51648773330193e-06,0.00015148231688961,exponential,0.01,901,horizontal,12,assessed,1025,1.71149693399146e-12,0.999974715182808,2.52848171923998e-05
Ag_0,8.25129803022466e-22,9.83206202750675e-12,8.39223553222137e-11,6.01042815099785e-19,6.12085984222573e-05,0.00611246846016473,exponential,0.01,901,horizontal,12,assessed,1025,8.39223553222137e-11,0.999974715182808,2.52848171923998e-05
Aw_p,4.68924119479409e-15,6.30303960021939e-09,7.4396505372279e-07,9.28079198957715e-15,0.00221639587469657,0.14724309390065,exponential,0.01,901,horizontal,12,assessed,1025,4.3065700043796e-15,0.999974715182808,2.52848171923998e-05
Aw_m,4.68924119479956e-15,2.70952058430565e-09,1.7306534676138e-06,9.28079198968406e-15,0.00515590400364484,0.342525117476131,exponential,0.01,901,horizontal,12,assessed,1025,9.19656978636111e-15,0.999974715182808,2.52848171923998e-05
Aio,2.02260986805271e-23,1.78520744380783e-08,1.13298310236625e-15,3.19430215371212e-22,1.90261527422888e-11,1.78931697033876e-09,exponential,0.01,901,horizontal,12,assessed,1025,1.13298310236625e-15,0.999974715182808,2.52848171923998e-05
Amda,1.24226773194834e-20,8.75723983801784e-10,1.41856081930665e-11,5.87442074281656e-19,6.84992163860562e-07,6.70806571866198e-05,exponential,0.01,901,horizontal,12,assessed,1025,1.41856081930665e-11,0.999974715182808,2.52848171923998e-05
Ag_q,2.02125830094706e-26,3.54671796100836e-14,5.69895414061175e-13,5.52413285776501e-23,1.51537743668499e-06,0.00015148231688961,exponential,0.01,901,horizontal,16,assessed,1025,5.69895414061175e-13,0.999974567619703,2.54323802971174e-05
Ag_0,2.62990701724676e-22,9.83206202750675e-12,2.67482752843624e-11,6.01042815099785e-19,6.1151430156693e-05,0.00611246846016473,exponential,0.01,901,horizontal,16,assessed,1025,2.67482752843624e-11,0.999974567619703,2.54323802971174e-05
Aw_p,1.76751811271769e-15,6.30303960021939e-09,2.80423133095368e-07,9.28079198957715e-15,0.00175285402761174,0.14724309390065,exponential,0.01,901,horizontal,16,assessed,1025,2.74596110989575e-15,0.999974567619703,2.54323802971174e-05
Aw_m,1.76751811272548e-15,2.70952058430565e-09,6.52336108078848e-07,9.28079198968406e-15,0.00407758704208322,0.342525117476131,exponential,0.01,901,horizontal,16,assessed,1025,6.11468914479455e-15,0.999974567619703,2.54323802971174e-05
Aio,7.69878221009754e-24,1.78520744380783e-08,4.3125420728003e-16,3.19430215371212e-22,1.83244238865105e-11,1.78931697033876e-09,exponential,0.01,901,horizontal,16,assessed,1025,4.3125420728003e-16,0.999974567619703,2.54323802971174e-05
Amda,4.43069208354734e-21,8.75723983801784e-10,5.05946184585737e-12,5.87442074281656e-19,6.758660279346e-07,6.70806571866198e-05,exponential,0.01,901,horizontal,16,assessed,1025,5.05946184585737e-12,0.999974567619703,2.54323802971174e-05
Ag_q,2.67641005561454e-26,3.54671796100836e-14,7.54615981602782e-13,5.52413285776501e-23,1.51555709186032e-06,0.00015148231688961,exponential,0.01,901,horizontal,24,assessed,1025,7.54615981602782e-13,0.999974567619703,2.54323802971174e-05
Ag_0,5.0717214318458e-22,9.83206202750675e-12,5.15834971103402e-11,6.01042815099785e-19,6.11762628528336e-05,0.00611246846016473,exponential,0.01,901,horizontal,24,assessed,1025,5.15834971103402e-11,0.999974567619703,2.54323802971174e-05
