kappa,waveCount,apvCount
0.00251484442863133,25,25
0.00251641375448056,25,25
0.00252033279400581,25,25
0.00252346364340421,25,25
0.00252580923366436,25,25
0.00252737175112508,25,25
0.00252893330317466,25,25
0.00252971371772901,25,25
0.00253283297134021,25,25
0.00253594838822674,25,25
0.00254139117808984,25,25
0.00254216776823114,25,25
0.0025444961165454,25,25
0.00254604716583089,25,25
0.00255146841308266,25,25
0.00255765005367076,25,25
0.00255842170855441,25,25
0.00256304675910625,25,25
0.00256381678969569,25,25
0.00256458658907941,25,25
0.00256689460207607,25,25
0.00257610597594363,25,25
0.00257687210413185,25,25
0.00257840367758305,25,25
0.00257916912325156,25,25
0.00258299294910699,25,25
0.0025852845298763,25,25
0.00258757408120019,25,25
0.00258833681491792,25,25
0.00259062366868304,25,25
0.00259519133076993,25,25
0.00259747214972263,25,25
0.00260126907054746,25,25
0.00260354456513964,25,25
0.00260657546787157,25,25
0.00261338214686521,25,25
0.00261489233603885,25,25
0.00261564710365048,25,25
0.00261866399865979,25,25
0.0026216774219798,25,25
0.00262393521836953,25,25
0.00262468738556811,25,25
0.00262543933727687,25,25
0.00263069698103827,25,25
0.0026314472154699,25,25
0.00263744140823787,25,25
0.00263893782901543,25,25
0.0026396857212875,25,25
0.00264192812779803,25,25
0.00264267517379848,25,25
0.00264566124839379,25,25
0.00264864395649818,25,25
0.00265087878515326,25,25
0.00265162330947215,25,25
0.00265757199515263,25,25
0.00266276619359316,25,25
0.00266572976289502,25,25
0.00266647014056876,25,25
0.00266721031272474,25,25
0.00266942959779548,25,25
0.00267164703935004,25,25
0.00267312431180981,25,25
0.00267533869102026,25,25
0.0026790252556615,25,25
