interaction,inputA,inputB,output,channel,error,modeA,signA,modeB,signB,referenceStability,productCount,zeroProductCount
4,wave,apv,wave,w*dz(v),0.00666697904949077,8,1,3,0,1.04602179512165e-15,64,0
4,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
4,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
4,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
4,wave,apv,wave,u*dx(eta),0.00902711821140847,8,1,3,0,1.96692365792248e-15,64,0
4,wave,apv,wave,v*dy(eta),0,1,1,-1,0,0,0,64
4,wave,apv,wave,w*dz(eta),0.00885927308761954,8,1,3,0,2.07344389661669e-15,64,0
4,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
4,apv,wave,wave,u*dx(u),0.00654339615154757,3,0,8,1,9.667082212609e-16,64,0
4,apv,wave,wave,v*dy(u),0,-1,0,1,1,0,0,64
4,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
4,apv,wave,wave,u*dx(v),0.00654339615154763,3,0,8,1,1.14860037450782e-15,64,0
4,apv,wave,wave,v*dy(v),0,-1,0,1,1,0,0,64
4,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
4,apv,wave,wave,u*dx(w),0.000423980957393214,3,0,8,1,3.8094692265815e-16,64,0
4,apv,wave,wave,v*dy(w),0,-1,0,1,1,0,0,64
4,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
4,apv,wave,wave,u*dx(eta),0.00885927339431565,3,0,8,1,1.66038158741226e-15,64,0
4,apv,wave,wave,v*dy(eta),0,-1,0,1,1,0,0,64
4,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
4,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
4,wave,boundary,wave,u*dx(u),0,1,1,1,0,0,0,32
4,wave,boundary,wave,v*dy(u),0,1,1,1,0,0,0,32
4,wave,boundary,wave,w*dz(u),0,1,1,1,0,0,0,32
4,wave,boundary,wave,u*dx(v),0.000128299768747818,8,1,1,0,1.77635683940025e-15,32,0
4,wave,boundary,wave,v*dy(v),0,1,1,1,0,0,0,32
4,wave,boundary,wave,w*dz(v),0.000858834729496339,2,1,1,0,3.57139460400655e-15,32,0
4,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
4,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
4,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
4,wave,boundary,wave,u*dx(eta),0.000202612044352071,1,1,1,0,1.77635683940025e-15,32,0
4,wave,boundary,wave,v*dy(eta),0,1,1,1,0,0,0,32
4,wave,boundary,wave,w*dz(eta),0.00126736115111067,2,1,1,0,1.23590949454057e-15,32,0
4,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
4,boundary,wave,wave,u*dx(u),0.00614289833989153,1,0,1,1,3.77475828372553e-15,32,0
4,boundary,wave,wave,v*dy(u),0,1,0,1,1,0,0,32
4,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
4,boundary,wave,wave,u*dx(v),0.00614289833989158,1,0,1,1,3.77475828372553e-15,32,0
4,boundary,wave,wave,v*dy(v),0,1,0,1,1,0,0,32
4,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
4,boundary,wave,wave,u*dx(w),0.00882267745511361,1,0,2,1,3.5527136788005e-15,32,0
4,boundary,wave,wave,v*dy(w),0,1,0,1,1,0,0,32
4,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
4,boundary,wave,wave,u*dx(eta),0.00294104630435741,1,0,2,1,2.33217793165711e-14,32,0
4,boundary,wave,wave,v*dy(eta),0,1,0,1,1,0,0,32
4,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
4,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
4,apv,boundary,wave,u*dx(u),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,v*dy(u),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,u*dx(v),9.43276669441924e-05,-1,0,1,0,1.77635683940025e-15,8,0
4,apv,boundary,wave,v*dy(v),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,u*dx(eta),0.000198636021312603,-1,0,1,0,1.77635683940025e-15,8,0
4,apv,boundary,wave,v*dy(eta),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
4,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
4,boundary,apv,wave,u*dx(u),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,v*dy(u),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,u*dx(v),0.00624331284937713,1,0,-1,0,3.77475828372553e-15,8,0
4,boundary,apv,wave,v*dy(v),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,u*dx(eta),0.00437773807623008,2,0,3,0,3.5527136788005e-15,8,0
4,boundary,apv,wave,v*dy(eta),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
4,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
4,boundary,boundary,wave,u*dx(u),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,v*dy(u),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,u*dx(v),0.0263216451359052,2,0,1,0,8.74574409559514e-07,4,0
4,boundary,boundary,wave,v*dy(v),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,u*dx(eta),0.105288034685022,2,0,1,0,7.96955687221157e-07,4,0
4,boundary,boundary,wave,v*dy(eta),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
4,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
5,wave,wave,wave,u*dx(u),0.275043404285719,8,1,7,1,2.34888740652267e-15,256,0
5,wave,wave,wave,v*dy(u),0.275043404285719,8,1,7,1,1.77107584604142e-15,256,0
5,wave,wave,wave,w*dz(u),0.27504037451392,8,1,7,1,1.54423965099055e-15,256,0
5,wave,wave,wave,u*dx(v),0.0894888390336084,8,1,7,1,5.14982371130505e-16,256,0
5,wave,wave,wave,v*dy(v),0.0894888390336084,8,-1,7,1,5.86045507599951e-16,256,0
5,wave,wave,wave,w*dz(v),0.0894876929233144,8,1,7,1,4.44089209850063e-16,256,0
5,wave,wave,wave,u*dx(w),0.0135262934018922,8,1,8,1,4.44089209850063e-16,256,0
5,wave,wave,wave,v*dy(w),0.0135262934018922,8,1,8,1,4.44089209850063e-16,256,0
5,wave,wave,wave,w*dz(w),0.0135262920136835,8,1,8,1,3.33066907387547e-16,256,0
5,wave,wave,wave,u*dx(eta),0.373277029763374,8,1,8,1,1.93571653373451e-15,256,0
5,wave,wave,wave,v*dy(eta),0.373277029763375,8,1,8,1,1.91285464702378e-15,256,0
5,wave,wave,wave,w*dz(eta),0.373276991453864,8,1,8,1,1.91509768566265e-15,256,0
5,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
5,wave,apv,wave,u*dx(u),0.00905928336119379,8,1,3,0,1.57268401420266e-15,64,0
5,wave,apv,wave,v*dy(u),0.00905928336119379,8,1,3,0,1.56443916044563e-15,64,0
5,wave,apv,wave,w*dz(u),0.0092307973675782,8,1,3,0,1.3696805192013e-15,64,0
5,wave,apv,wave,u*dx(v),0.00292767793433174,8,1,2,0,4.44089209850063e-16,64,0
5,wave,apv,wave,v*dy(v),0.00292767793433174,8,1,2,0,2.85301825934432e-16,64,0
5,wave,apv,wave,w*dz(v),0.00289937161347373,7,1,3,0,4.04950144003478e-16,64,0
5,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
5,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
5,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
5,wave,apv,wave,u*dx(eta),0.00883340659358446,8,1,3,0,1.5846782067235e-15,64,0
5,wave,apv,wave,v*dy(eta),0.00883340659358445,8,1,3,0,1.5384328689517e-15,64,0
5,wave,apv,wave,w*dz(eta),0.00866878352560982,8,1,3,0,1.46108534659786e-15,64,0
5,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
5,apv,wave,wave,u*dx(u),0.0090592825050568,3,0,8,1,1.59639468005894e-15,64,0
5,apv,wave,wave,v*dy(u),0.0090592825050568,3,0,8,1,1.59639468005894e-15,64,0
5,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
5,apv,wave,wave,u*dx(v),0.0029276793173218,2,0,8,1,4.77216180554901e-16,64,0
5,apv,wave,wave,v*dy(v),0.0029276793173218,2,0,8,1,4.77216180554901e-16,64,0
5,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
5,apv,wave,wave,u*dx(w),0.000300112017478669,3,0,8,1,4.7517015484121e-16,64,0
5,apv,wave,wave,v*dy(w),0.000300112017478669,3,0,8,1,4.7517015484121e-16,64,0
5,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
5,apv,wave,wave,u*dx(eta),0.00866878380953384,3,0,8,1,1.85993913635559e-15,64,0
5,apv,wave,wave,v*dy(eta),0.00866878380953384,3,0,8,1,1.85993913635559e-15,64,0
5,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
5,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
5,wave,boundary,wave,u*dx(u),0.0011218487497343,1,1,1,0,2.44249065417534e-15,32,0
5,wave,boundary,wave,v*dy(u),0.0011218487497343,1,1,1,0,2.44249065417534e-15,32,0
5,wave,boundary,wave,w*dz(u),0.00831402998663468,2,1,1,0,1.12526239189327e-14,32,0
5,wave,boundary,wave,u*dx(v),0.000201507767752535,1,1,1,0,2.44249065417534e-15,32,0
5,wave,boundary,wave,v*dy(v),0.000201507767752535,1,1,1,0,2.44249065417534e-15,32,0
5,wave,boundary,wave,w*dz(v),0.00169254398678574,2,1,1,0,2.92172950293905e-15,32,0
5,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
5,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
5,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
5,wave,boundary,wave,u*dx(eta),0.000836323646650168,1,1,1,0,2.44249065417534e-15,32,0
5,wave,boundary,wave,v*dy(eta),0.000836323646650168,1,1,1,0,2.44249065417534e-15,32,0
5,wave,boundary,wave,w*dz(eta),0.00387356386374337,8,1,1,0,2.1094237467878e-15,32,0
5,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
5,boundary,wave,wave,u*dx(u),0.00864601667050782,1,0,1,1,3.77475828372553e-15,32,0
5,boundary,wave,wave,v*dy(u),0.00864601667050782,1,0,1,1,3.77475828372553e-15,32,0
5,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
5,boundary,wave,wave,u*dx(v),0.00178454200392336,1,0,1,1,3.77475828372553e-15,32,0
5,boundary,wave,wave,v*dy(v),0.00178454200392336,1,0,1,1,3.77475828372553e-15,32,0
5,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
5,boundary,wave,wave,u*dx(w),0.00652074644079281,1,0,2,1,3.5527136788005e-15,32,0
5,boundary,wave,wave,v*dy(w),0.00652074644079281,1,0,2,1,3.5527136788005e-15,32,0
5,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
5,boundary,wave,wave,u*dx(eta),0.00286049136303725,1,0,2,1,2.36218142909609e-14,32,0
5,boundary,wave,wave,v*dy(eta),0.00286049136303725,1,0,2,1,2.36218142909609e-14,32,0
5,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
5,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
5,apv,boundary,wave,u*dx(u),0.00110428674332845,-1,0,1,0,2.44249065417534e-15,8,0
5,apv,boundary,wave,v*dy(u),0.00110428674332845,-1,0,1,0,2.44249065417534e-15,8,0
5,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
5,apv,boundary,wave,u*dx(v),0.000197945685006022,-1,0,1,0,2.44249065417534e-15,8,0
5,apv,boundary,wave,v*dy(v),0.000197945685006022,-1,0,1,0,2.44249065417534e-15,8,0
5,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
5,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
5,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
5,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
5,apv,boundary,wave,u*dx(eta),0.000828220705426967,-1,0,1,0,2.44249065417534e-15,8,0
5,apv,boundary,wave,v*dy(eta),0.000828220705426967,-1,0,1,0,2.44249065417534e-15,8,0
5,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
5,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
5,boundary,apv,wave,u*dx(u),0.00872531587561557,1,0,-1,0,3.77475828372553e-15,8,0
5,boundary,apv,wave,v*dy(u),0.00872531587561557,1,0,-1,0,3.77475828372553e-15,8,0
5,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
5,boundary,apv,wave,u*dx(v),0.00180134101310234,1,0,-1,0,3.77475828372553e-15,8,0
5,boundary,apv,wave,v*dy(v),0.00180134101310234,1,0,-1,0,3.77475828372553e-15,8,0
5,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
5,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
5,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
5,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
5,boundary,apv,wave,u*dx(eta),0.0042939190292638,2,0,3,0,3.5527136788005e-15,8,0
5,boundary,apv,wave,v*dy(eta),0.0042939190292638,2,0,3,0,3.5527136788005e-15,8,0
5,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
5,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
5,boundary,boundary,wave,u*dx(u),0.0276417670735844,1,0,1,0,1.52092986904773e-06,4,0
5,boundary,boundary,wave,v*dy(u),0.0276417670735844,1,0,1,0,1.52092986904773e-06,4,0
5,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
5,boundary,boundary,wave,u*dx(v),0.00578050370010142,2,0,2,0,1.52092986904773e-06,4,0
5,boundary,boundary,wave,v*dy(v),0.00578050370010142,2,0,2,0,1.52092986904773e-06,4,0
5,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
5,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
5,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
5,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
5,boundary,boundary,wave,u*dx(eta),0.0447880213927992,2,0,1,0,4.14458712227084e-07,4,0
5,boundary,boundary,wave,v*dy(eta),0.0447880213927992,2,0,1,0,4.14458712227084e-07,4,0
5,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
5,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
6,wave,wave,wave,u*dx(u),0.199767689837234,8,-1,7,1,1.07654897440386e-15,256,0
6,wave,wave,wave,v*dy(u),0.199767689837234,8,-1,7,-1,9.87323547940011e-16,256,0
6,wave,wave,wave,w*dz(u),0.199765450164862,7,1,8,1,1.40639020704685e-15,256,0
6,wave,wave,wave,u*dx(v),0.199767689837234,8,-1,7,1,1.08289191319496e-15,256,0
6,wave,wave,wave,v*dy(v),0.199767689837234,7,-1,8,1,1.08281458862186e-15,256,0
6,wave,wave,wave,w*dz(v),0.199765450164862,7,1,8,1,1.40757252245702e-15,256,0
6,wave,wave,wave,u*dx(w),0.0191156293809948,8,1,8,1,5.56762578440356e-16,256,0
6,wave,wave,wave,v*dy(w),0.0191156293809948,8,1,8,1,5.56763088059458e-16,256,0
6,wave,wave,wave,w*dz(w),0.0191156293809948,8,1,8,1,4.51028375568496e-16,256,0
6,wave,wave,wave,u*dx(eta),0.380931043372109,8,1,8,1,2.07233641695164e-15,256,0
6,wave,wave,wave,v*dy(eta),0.380931043372109,8,1,8,1,1.99537264700744e-15,256,0
6,wave,wave,wave,w*dz(eta),0.380931043372109,8,1,8,1,1.53269654528475e-15,256,0
6,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
6,wave,apv,wave,u*dx(u),0.00654339703885939,8,1,3,0,1.02398978635202e-15,64,0
6,wave,apv,wave,v*dy(u),0.00654339703885939,8,1,3,0,9.98189157179649e-16,64,0
6,wave,apv,wave,w*dz(u),0.00666697904949077,8,1,3,0,1.04602179512165e-15,64,0
6,wave,apv,wave,u*dx(v),0.00654339703885939,8,1,3,0,1.02398978635202e-15,64,0
6,wave,apv,wave,v*dy(v),0.00654339703885939,8,1,3,0,9.98189157179649e-16,64,0
6,wave,apv,wave,w*dz(v),0.00666697904949077,8,1,3,0,1.04602179512165e-15,64,0
6,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
6,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
6,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
6,wave,apv,wave,u*dx(eta),0.00902711821140847,8,1,3,0,1.96692365792248e-15,64,0
6,wave,apv,wave,v*dy(eta),0.00902711821140847,8,1,3,0,1.96692090459655e-15,64,0
6,wave,apv,wave,w*dz(eta),0.00885927308761954,8,1,3,0,2.07344389661669e-15,64,0
6,wave,apv,wave,w*eta*dlogN2,0,1,1,-1,0,0,0,64
6,apv,wave,wave,u*dx(u),0.00654339703885942,3,0,8,1,9.67149001157165e-16,64,0
6,apv,wave,wave,v*dy(u),0.00654339703885942,3,0,8,1,9.67149001157165e-16,64,0
6,apv,wave,wave,w*dz(u),0,-1,0,1,1,0,0,64
6,apv,wave,wave,u*dx(v),0.00654339703885942,3,0,8,1,9.93000874364798e-16,64,0
6,apv,wave,wave,v*dy(v),0.00654339703885942,3,0,8,1,9.93000874364798e-16,64,0
6,apv,wave,wave,w*dz(v),0,-1,0,1,1,0,0,64
6,apv,wave,wave,u*dx(w),0.000423980873876624,3,0,8,1,6.4829584756271e-16,64,0
6,apv,wave,wave,v*dy(w),0.000423980873876624,3,0,8,1,6.4829584756271e-16,64,0
6,apv,wave,wave,w*dz(w),0,-1,0,1,1,0,0,64
6,apv,wave,wave,u*dx(eta),0.00885927308816781,3,0,8,1,1.70602999321677e-15,64,0
6,apv,wave,wave,v*dy(eta),0.00885927308816781,3,0,8,1,1.70602999321677e-15,64,0
6,apv,wave,wave,w*dz(eta),0,-1,0,1,1,0,0,64
6,apv,wave,wave,w*eta*dlogN2,0,-1,0,1,1,0,0,64
6,wave,boundary,wave,u*dx(u),0.00628203852149345,1,1,1,0,3.77475828372553e-15,32,0
6,wave,boundary,wave,v*dy(u),0.00628203852149344,1,1,1,0,3.77475828372553e-15,32,0
6,wave,boundary,wave,w*dz(u),0.0308184523910635,2,1,1,0,2.09004798609374e-14,32,0
6,wave,boundary,wave,u*dx(v),0.00628203852149345,1,1,1,0,3.77475828372553e-15,32,0
6,wave,boundary,wave,v*dy(v),0.00628203852149344,1,-1,1,0,3.77475828372553e-15,32,0
6,wave,boundary,wave,w*dz(v),0.0308184523910635,2,1,1,0,2.09004798609374e-14,32,0
6,wave,boundary,wave,u*dx(w),0,1,1,1,0,0,0,32
6,wave,boundary,wave,v*dy(w),0,1,1,1,0,0,0,32
6,wave,boundary,wave,w*dz(w),0,1,1,1,0,0,0,32
6,wave,boundary,wave,u*dx(eta),0.0026742980122216,8,1,1,0,3.77475828372553e-15,32,0
6,wave,boundary,wave,v*dy(eta),0.0026742980122216,8,1,1,0,3.77475828372553e-15,32,0
6,wave,boundary,wave,w*dz(eta),0.00282051504130179,2,1,1,0,4.10782519111308e-15,32,0
6,wave,boundary,wave,w*eta*dlogN2,0,1,1,1,0,0,0,32
6,boundary,wave,wave,u*dx(u),0.00628203852149346,1,0,1,1,3.77475828372553e-15,32,0
6,boundary,wave,wave,v*dy(u),0.00628203852149346,1,0,1,1,3.77475828372553e-15,32,0
6,boundary,wave,wave,w*dz(u),0,1,0,1,1,0,0,32
6,boundary,wave,wave,u*dx(v),0.00628203852149347,1,0,1,1,3.77475828372553e-15,32,0
6,boundary,wave,wave,v*dy(v),0.00628203852149347,1,0,1,1,3.77475828372553e-15,32,0
6,boundary,wave,wave,w*dz(v),0,1,0,1,1,0,0,32
6,boundary,wave,wave,u*dx(w),0.00861460428356919,1,0,2,1,3.77475828372553e-15,32,0
6,boundary,wave,wave,v*dy(w),0.00861460428356919,1,0,2,1,3.77475828372553e-15,32,0
6,boundary,wave,wave,w*dz(w),0,1,0,1,1,0,0,32
6,boundary,wave,wave,u*dx(eta),0.002820515075883,1,0,2,1,2.54851977050286e-14,32,0
6,boundary,wave,wave,v*dy(eta),0.002820515075883,1,0,2,1,2.54851977050286e-14,32,0
6,boundary,wave,wave,w*dz(eta),0,1,0,1,1,0,0,32
6,boundary,wave,wave,w*eta*dlogN2,0,1,0,1,1,0,0,32
6,apv,boundary,wave,u*dx(u),0.00624331284937714,-1,0,1,0,3.77475828372553e-15,8,0
6,apv,boundary,wave,v*dy(u),0.00624331284937714,-1,0,1,0,3.77475828372553e-15,8,0
6,apv,boundary,wave,w*dz(u),0,-1,0,1,0,0,0,8
6,apv,boundary,wave,u*dx(v),0.00624331284937714,-1,0,1,0,3.77475828372553e-15,8,0
6,apv,boundary,wave,v*dy(v),0.00624331284937714,-1,0,1,0,3.77475828372553e-15,8,0
6,apv,boundary,wave,w*dz(v),0,-1,0,1,0,0,0,8
6,apv,boundary,wave,u*dx(w),0,-1,0,1,0,0,0,8
6,apv,boundary,wave,v*dy(w),0,-1,0,1,0,0,0,8
6,apv,boundary,wave,w*dz(w),0,-1,0,1,0,0,0,8
6,apv,boundary,wave,u*dx(eta),0.00250257609573554,3,0,1,0,3.77475828372553e-15,8,0
6,apv,boundary,wave,v*dy(eta),0.00250257609573554,3,0,1,0,3.77475828372553e-15,8,0
6,apv,boundary,wave,w*dz(eta),0,-1,0,1,0,0,0,8
6,apv,boundary,wave,w*eta*dlogN2,0,-1,0,1,0,0,0,8
6,boundary,apv,wave,u*dx(u),0.00624331284937713,1,0,-1,0,3.77475828372553e-15,8,0
6,boundary,apv,wave,v*dy(u),0.00624331284937713,1,0,-1,0,3.77475828372553e-15,8,0
6,boundary,apv,wave,w*dz(u),0,1,0,-1,0,0,0,8
6,boundary,apv,wave,u*dx(v),0.00624331284937713,1,0,-1,0,3.77475828372553e-15,8,0
6,boundary,apv,wave,v*dy(v),0.00624331284937713,1,0,-1,0,3.77475828372553e-15,8,0
6,boundary,apv,wave,w*dz(v),0,1,0,-1,0,0,0,8
6,boundary,apv,wave,u*dx(w),0,1,0,-1,0,0,0,8
6,boundary,apv,wave,v*dy(w),0,1,0,-1,0,0,0,8
6,boundary,apv,wave,w*dz(w),0,1,0,-1,0,0,0,8
6,boundary,apv,wave,u*dx(eta),0.00437773807623008,2,0,3,0,3.5527136788005e-15,8,0
6,boundary,apv,wave,v*dy(eta),0.00437773807623008,2,0,3,0,3.5527136788005e-15,8,0
6,boundary,apv,wave,w*dz(eta),0,1,0,-1,0,0,0,8
6,boundary,apv,wave,w*eta*dlogN2,0,1,0,-1,0,0,0,8
6,boundary,boundary,wave,u*dx(u),0.0225565217406186,1,0,1,0,4.58355425281276e-07,4,0
6,boundary,boundary,wave,v*dy(u),0.0225565217406186,1,0,1,0,4.58355425281276e-07,4,0
6,boundary,boundary,wave,w*dz(u),0,1,0,1,0,0,0,4
6,boundary,boundary,wave,u*dx(v),0.0225565217406186,1,0,1,0,4.58355425281276e-07,4,0
6,boundary,boundary,wave,v*dy(v),0.0225565217406186,1,0,1,0,4.58355425281276e-07,4,0
6,boundary,boundary,wave,w*dz(v),0,1,0,1,0,0,0,4
6,boundary,boundary,wave,u*dx(w),0,1,0,1,0,0,0,4
6,boundary,boundary,wave,v*dy(w),0,1,0,1,0,0,0,4
6,boundary,boundary,wave,w*dz(w),0,1,0,1,0,0,0,4
6,boundary,boundary,wave,u*dx(eta),0.0067511752061244,2,0,1,0,1.21031670685667e-06,4,0
6,boundary,boundary,wave,v*dy(eta),0.0067511752061244,2,0,1,0,1.21031670685667e-06,4,0
6,boundary,boundary,wave,w*dz(eta),0,1,0,1,0,0,0,4
6,boundary,boundary,wave,w*eta*dlogN2,0,1,0,1,0,0,0,4
7,wave,wave,wave,u*dx(u),0.0466625106134844,7,1,8,1,5.55111512312578e-16,256,0
7,wave,wave,wave,v*dy(u),0.0466625106134844,7,-1,8,1,4.44089209850063e-16,256,0
7,wave,wave,wave,w*dz(u),0.0466619046377415,7,1,8,1,4.44089209850063e-16,256,0
7,wave,wave,wave,u*dx(v),0.274685051286054,7,-1,8,1,1.53025249195566e-15,256,0
7,wave,wave,wave,v*dy(v),0.274685051286054,7,1,8,1,1.62210680943022e-15,256,0
7,wave,wave,wave,w*dz(v),0.274681996858291,7,1,8,1,1.51123056823219e-15,256,0
7,wave,wave,wave,u*dx(w),0.0269961062288977,8,1,8,1,6.01417935771729e-16,256,0
7,wave,wave,wave,v*dy(w),0.0269961062288977,8,1,8,1,5.89356991369434e-16,256,0
7,wave,wave,wave,w*dz(w),0.0269961062288977,8,1,8,1,5.48736356236458e-16,256,0
7,wave,wave,wave,u*dx(eta),0.384944134362705,8,1,8,1,1.643829086357e-15,256,0
7,wave,wave,wave,v*dy(eta),0.384944134362705,8,1,8,1,1.63557766863373e-15,256,0
7,wave,wave,wave,w*dz(eta),0.384944134362705,8,1,8,1,1.64205829431406e-15,256,0
7,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,256
7,wave,apv,wave,u*dx(u),0.00152762139693709,8,1,2,0,4.44089209850063e-16,64,0
7,wave,apv,wave,v*dy(u),0.00152762139693709,8,1,2,0,2.22044604925031e-16,64,0
7,wave,apv,wave,w*dz(u),0.0015128734248987,7,1,3,0,3.33066907387547e-16,64,0
7,wave,apv,wave,u*dx(v),0.00904421466794691,8,1,3,0,1.58317797779793e-15,64,0
7,wave,apv,wave,v*dy(v),0.0090442146679469,8,1,3,0,1.54339286127658e-15,64,0
7,wave,apv,wave,w*dz(v),0.00921543037484117,8,1,3,0,1.45720883101902e-15,64,0
7,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,64
7,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,64
7,wave,apv,wave,w*dz(w),0,1,1,-1,0,0,0,64
